Cooperate Rate,Average Reward
0.5,2.0
0.5,2.0
0.5,2.0
0.495,2.0
0.49,1.98
0.485,1.96
0.48,1.94
0.48,1.92
0.48,1.92
0.475,1.92
0.48,1.9
0.475,1.92
0.475,1.9
0.475,1.9
0.475,1.9
0.48,1.9
0.48,1.92
0.485,1.92
0.485,1.94
0.485,1.94
0.485,1.94
0.49,1.94
0.485,1.96
0.485,1.94
0.485,1.94
0.48,1.94
0.475,1.92
0.47,1.9
0.465,1.88
0.46,1.86
0.465,1.84
0.46,1.86
0.455,1.84
0.455,1.82
0.46,1.82
0.455,1.84
0.45,1.82
0.45,1.8
0.445,1.8
0.445,1.78
0.44,1.78
0.435,1.76
0.435,1.74
0.435,1.74
0.43,1.74
0.425,1.72
0.43,1.7
0.43,1.72
0.43,1.72
0.43,1.72
0.435,1.72
0.44,1.74
0.44,1.76
0.445,1.76
0.445,1.78
0.445,1.78
0.44,1.78
0.435,1.76
0.435,1.74
0.435,1.74
0.44,1.74
0.44,1.76
0.435,1.76
0.43,1.74
0.425,1.72
0.425,1.7
0.42,1.7
0.415,1.68
0.415,1.66
0.415,1.66
0.41,1.66
0.41,1.64
0.405,1.64
0.4,1.62
0.4,1.6
0.395,1.6
0.395,1.58
0.39,1.58
0.39,1.56
0.385,1.56
0.38,1.54
0.38,1.52
0.38,1.52
0.38,1.52
0.38,1.52
0.38,1.52
0.38,1.52
0.375,1.52
0.37,1.5
0.37,1.48
0.37,1.48
0.37,1.48
0.37,1.48
0.37,1.48
0.37,1.48
0.37,1.48
0.37,1.48
0.365,1.48
0.36,1.46
0.355,1.44
0.355,1.42
0.355,1.42
0.355,1.42
0.355,1.42
0.35,1.42
0.35,1.4
0.355,1.4
0.36,1.42
0.355,1.44
0.355,1.42
0.35,1.42
0.35,1.4
0.345,1.4
0.345,1.38
0.34,1.38
0.34,1.36
0.34,1.36
0.34,1.36
0.34,1.36
0.34,1.36
0.335,1.36
0.335,1.34
0.33,1.34
0.325,1.32
0.32,1.3
0.32,1.28
0.315,1.28
0.315,1.26
0.315,1.26
0.315,1.26
0.315,1.26
0.315,1.26
0.31,1.26
0.305,1.24
0.305,1.22
0.305,1.22
0.3,1.22
0.3,1.2
0.3,1.2
0.3,1.2
0.295,1.2
0.295,1.18
0.295,1.18
0.295,1.18
0.29,1.18
0.285,1.16
0.28,1.14
0.275,1.12
0.27,1.1
0.27,1.08
0.275,1.08
0.28,1.1
0.275,1.12
0.275,1.1
0.275,1.1
0.275,1.1
0.27,1.1
0.27,1.08
0.27,1.08
0.27,1.08
0.27,1.08
0.275,1.08
0.275,1.1
0.27,1.1
0.265,1.08
0.26,1.06
0.26,1.04
0.255,1.04
0.25,1.02
0.25,1.0
0.25,1.0
0.25,1.0
0.25,1.0
0.25,1.0
0.25,1.0
0.25,1.0
0.245,1.0
0.245,0.98
0.24,0.98
0.24,0.96
0.24,0.96
0.24,0.96
0.235,0.96
0.235,0.94
0.235,0.94
0.235,0.94
0.235,0.94
0.235,0.94
0.235,0.94
0.235,0.94
0.235,0.94
0.23,0.94
0.23,0.92
0.23,0.92
0.225,0.92
0.225,0.9
0.225,0.9
0.225,0.9
0.225,0.9
0.225,0.9
0.225,0.9
0.22,0.9
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.22,0.88
0.215,0.88
0.215,0.86
0.215,0.86
0.21,0.86
0.21,0.84
0.21,0.84
0.21,0.84
0.205,0.84
0.205,0.82
0.2,0.82
0.2,0.8
0.2,0.8
0.2,0.8
0.2,0.8
0.195,0.8
0.195,0.78
0.195,0.78
0.195,0.78
0.195,0.78
0.195,0.78
0.195,0.78
0.195,0.78
0.19,0.78
0.185,0.76
0.185,0.74
0.185,0.74
0.18,0.74
0.175,0.72
0.17,0.7
0.17,0.68
0.17,0.68
0.17,0.68
0.17,0.68
0.17,0.68
0.17,0.68
0.17,0.68
0.17,0.68
0.17,0.68
0.165,0.68
0.165,0.66
0.165,0.66
0.16,0.66
0.16,0.64
0.16,0.64
0.16,0.64
0.16,0.64
0.16,0.64
0.16,0.64
0.16,0.64
0.16,0.64
0.16,0.64
0.16,0.64
0.155,0.64
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.155,0.62
0.15,0.62
0.15,0.6
0.15,0.6
0.15,0.6
0.15,0.6
0.15,0.6
0.15,0.6
0.15,0.6
0.145,0.6
0.145,0.58
0.145,0.58
0.14,0.58
0.14,0.56
0.135,0.56
0.135,0.54
0.135,0.54
0.135,0.54
0.13,0.54
0.13,0.52
0.13,0.52
0.13,0.52
0.125,0.52
0.125,0.5
0.125,0.5
0.125,0.5
0.125,0.5
0.125,0.5
0.125,0.5
0.12,0.5
0.12,0.48
0.12,0.48
0.12,0.48
0.115,0.48
0.115,0.46
0.115,0.46
0.115,0.46
0.11,0.46
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.11,0.44
0.105,0.44
0.105,0.42
0.1,0.42
0.1,0.4
0.1,0.4
0.1,0.4
0.1,0.4
0.095,0.4
0.095,0.38
0.095,0.38
0.095,0.38
0.095,0.38
0.095,0.38
0.095,0.38
0.095,0.38
0.095,0.38
0.09,0.38
0.09,0.36
0.085,0.36
0.085,0.34
0.08,0.34
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.08,0.32
0.075,0.32
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.075,0.3
0.07,0.3
0.07,0.28
0.065,0.28
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.065,0.26
0.06,0.26
0.06,0.24
0.06,0.24
0.06,0.24
