Cooperate Rate,Average Reward
0.49,1.96
0.885,1.96
0.1,3.54
0.91,0.4
0.93,3.64
0.885,3.72
0.87,3.54
0.885,3.48
0.875,3.54
0.93,3.5
0.1,3.72
0.81,0.4
0.895,3.24
0.11,3.58
0.9,0.44
0.9,3.6
0.87,3.6
0.88,3.48
0.87,3.52
0.09,3.48
0.835,0.36
0.895,3.34
0.915,3.58
0.885,3.66
0.92,3.54
0.89,3.68
0.085,3.56
0.795,0.34
0.935,3.18
0.87,3.74
0.07,3.48
0.86,0.28
0.92,3.44
0.08,3.68
0.58,0.32
0.87,2.32
0.935,3.48
0.105,3.74
0.645,0.42
0.865,2.58
0.09,3.46
0.335,0.36
0.505,1.34
0.755,2.02
0.155,3.02
0.115,0.62
0.795,0.46
0.78,3.18
0.155,3.12
0.105,0.62
0.675,0.42
0.12,2.7
0.91,0.48
0.095,3.64
0.61,0.38
0.855,2.44
0.085,3.42
0.295,0.34
0.65,1.18
0.135,2.6
0.77,0.54
0.1,3.08
0.855,0.4
0.905,3.42
0.895,3.62
0.12,3.58
0.885,0.48
0.13,3.54
0.495,0.52
0.805,1.98
0.075,3.22
0.445,0.3
0.76,1.78
0.105,3.04
0.85,0.42
0.875,3.4
0.09,3.5
0.36,0.36
0.87,1.44
0.06,3.48
0.27,0.24
0.78,1.08
0.9,3.12
0.885,3.6
0.915,3.54
0.875,3.66
0.11,3.5
0.69,0.44
0.14,2.76
0.335,0.56
0.175,1.34
0.675,0.7
0.865,2.7
0.9,3.46
0.135,3.6
0.72,0.54
0.135,2.88
0.71,0.54
0.9,2.84
0.085,3.6
0.735,0.34
0.15,2.94
0.665,0.6
0.875,2.66
0.885,3.5
0.13,3.54
0.91,0.52
0.065,3.64
0.82,0.26
0.12,3.28
0.775,0.48
0.1,3.1
0.875,0.4
0.075,3.5
0.87,0.3
0.115,3.48
0.915,0.46
0.905,3.66
0.08,3.62
0.78,0.32
0.915,3.12
0.935,3.66
0.13,3.74
0.92,0.52
0.12,3.68
0.865,0.48
0.065,3.46
0.86,0.26
0.88,3.44
0.11,3.52
0.865,0.44
0.115,3.46
0.875,0.46
0.095,3.5
0.87,0.38
0.9,3.48
0.895,3.6
0.085,3.58
0.785,0.34
0.865,3.14
0.895,3.46
0.835,3.58
0.085,3.34
0.64,0.34
0.905,2.56
0.87,3.62
0.125,3.48
0.89,0.5
0.12,3.56
0.69,0.48
0.145,2.76
0.695,0.58
0.9,2.78
0.85,3.6
0.905,3.4
0.12,3.62
0.885,0.48
0.08,3.54
0.825,0.32
0.845,3.3
0.89,3.38
0.86,3.56
0.905,3.44
0.115,3.62
0.84,0.46
0.875,3.36
0.12,3.5
0.79,0.48
0.905,3.16
0.91,3.62
0.12,3.64
0.635,0.48
0.15,2.54
0.655,0.6
0.115,2.62
0.815,0.46
0.14,3.26
0.9,0.56
0.125,3.6
0.75,0.5
0.865,3.0
0.065,3.46
0.505,0.26
0.89,2.02
0.06,3.56
0.46,0.24
0.68,1.84
0.925,2.72
0.075,3.7
0.155,0.3
0.46,0.62
0.65,1.84
0.86,2.6
0.145,3.44
0.35,0.58
0.495,1.4
0.795,1.98
0.09,3.18
0.85,0.36
0.115,3.4
0.765,0.46
0.875,3.06
0.115,3.5
0.87,0.46
0.88,3.48
0.895,3.52
0.115,3.58
0.56,0.46
0.83,2.24
0.89,3.32
0.86,3.56
0.09,3.44
0.835,0.36
0.925,3.34
0.08,3.7
0.83,0.32
0.09,3.32
0.245,0.36
0.81,0.98
0.135,3.24
0.655,0.54
0.91,2.62
0.105,3.64
0.735,0.42
0.94,2.94
0.89,3.76
0.105,3.56
0.73,0.42
0.895,2.92
0.09,3.58
0.785,0.36
0.115,3.14
0.615,0.46
0.9,2.46
0.06,3.6
0.625,0.24
0.9,2.5
0.09,3.6
0.915,0.36
0.115,3.66
0.93,0.46
0.92,3.72
0.905,3.68
0.14,3.62
0.52,0.56
0.615,2.08
0.215,2.46
0.885,0.86
0.1,3.54
0.295,0.4
0.125,1.18
0.86,0.5
0.875,3.44
0.88,3.5
0.875,3.52
0.125,3.5
0.71,0.5
0.13,2.84
0.905,0.52
0.92,3.62
0.91,3.68
0.92,3.64
0.91,3.68
0.89,3.64
0.1,3.56
0.83,0.4
0.885,3.32
0.075,3.54
0.885,0.3
0.115,3.54
0.93,0.46
0.09,3.72
0.825,0.36
0.905,3.3
0.105,3.62
0.605,0.42
0.855,2.42
0.14,3.42
0.645,0.56
0.885,2.58
0.125,3.54
0.895,0.5
0.1,3.58
0.835,0.4
0.875,3.34
0.88,3.5
0.115,3.52
0.705,0.46
0.88,2.82
0.14,3.52
0.47,0.56
0.86,1.88
0.105,3.44
0.47,0.42
0.67,1.88
0.08,2.68
0.905,0.32
0.915,3.62
0.075,3.66
0.74,0.3
0.835,2.96
0.905,3.34
0.125,3.62
0.74,0.5
0.135,2.96
0.635,0.54
0.185,2.54
0.62,0.74
0.785,2.48
0.9,3.14
0.105,3.6
0.325,0.42
0.91,1.3
0.905,3.64
0.075,3.62
0.76,0.3
0.095,3.04
0.715,0.38
0.11,2.86
0.56,0.44
0.845,2.24
0.12,3.38
0.735,0.48
