Cooperate Rate,Average Reward
0.48,1.92
0.61,1.92
0.53,2.44
0.48,2.12
0.49,1.92
0.53,1.96
0.49,2.12
0.44,1.96
0.58,1.76
0.51,2.32
0.46,2.04
0.47,1.84
0.44,1.88
0.47,1.76
0.47,1.88
0.6,1.88
0.42,2.4
0.54,1.68
0.57,2.16
0.51,2.28
0.41,2.04
0.42,1.64
0.52,1.68
0.54,2.08
0.54,2.16
0.58,2.16
0.55,2.32
0.45,2.2
0.61,1.8
0.57,2.44
0.53,2.28
0.57,2.12
0.41,2.28
0.52,1.64
0.49,2.08
0.61,1.96
0.49,2.44
0.63,1.96
0.48,2.52
0.51,1.92
0.48,2.04
0.56,1.92
0.41,2.24
0.56,1.64
0.59,2.24
0.49,2.36
0.58,1.96
0.43,2.32
0.51,1.72
0.51,2.04
0.61,2.04
0.47,2.44
0.56,1.88
0.6,2.24
0.5,2.4
0.51,2.0
0.57,2.04
0.56,2.28
0.59,2.24
0.56,2.36
0.6,2.24
0.59,2.4
0.51,2.36
0.59,2.04
0.57,2.36
0.51,2.28
0.51,2.04
0.59,2.04
0.52,2.36
0.53,2.08
0.58,2.12
0.51,2.32
0.56,2.04
0.47,2.24
0.52,1.88
0.52,2.08
0.64,2.08
0.46,2.56
0.56,1.84
0.59,2.24
0.47,2.36
0.55,1.88
0.47,2.2
0.45,1.88
0.38,1.8
0.46,1.52
0.54,1.84
0.54,2.16
0.53,2.16
0.55,2.12
0.51,2.2
0.5,2.04
0.64,2.0
0.45,2.56
0.55,1.8
0.54,2.2
0.63,2.16
0.48,2.52
0.55,1.92
0.58,2.2
0.6,2.32
0.54,2.4
0.53,2.16
0.6,2.12
0.51,2.4
0.44,2.04
0.53,1.76
0.57,2.12
0.58,2.28
0.6,2.32
0.46,2.4
0.55,1.84
0.6,2.2
0.52,2.4
0.58,2.08
0.55,2.32
0.51,2.2
0.51,2.04
0.52,2.04
0.56,2.08
0.55,2.24
0.52,2.2
0.48,2.08
0.61,1.92
0.53,2.44
0.47,2.12
0.49,1.88
0.53,1.96
0.52,2.12
0.54,2.08
0.59,2.16
0.37,2.36
0.43,1.48
0.47,1.72
0.54,1.88
0.55,2.16
0.38,2.2
0.48,1.52
0.51,1.92
0.55,2.04
0.43,2.2
0.47,1.72
0.5,1.88
0.49,2.0
0.5,1.96
0.56,2.0
0.42,2.24
0.49,1.68
0.54,1.96
0.54,2.16
0.59,2.16
0.48,2.36
0.5,1.92
0.58,2.0
0.57,2.32
0.56,2.28
0.38,2.24
0.59,1.52
0.45,2.36
0.54,1.8
0.57,2.16
0.5,2.28
0.55,2.0
0.51,2.2
0.54,2.04
0.53,2.16
0.47,2.12
0.52,1.88
0.52,2.08
0.62,2.08
0.47,2.48
0.48,1.88
0.55,1.92
0.45,2.2
0.57,1.8
0.43,2.28
0.54,1.72
0.51,2.16
0.49,2.04
0.44,1.96
0.59,1.76
0.43,2.36
0.54,1.72
0.52,2.16
0.55,2.08
0.47,2.2
0.53,1.88
0.47,2.12
0.44,1.88
0.48,1.76
0.52,1.92
0.47,2.08
0.53,1.88
0.5,2.12
0.59,2.0
0.44,2.36
0.54,1.76
0.47,2.16
0.46,1.88
0.58,1.84
0.55,2.32
0.47,2.2
0.44,1.88
0.54,1.76
0.52,2.16
0.49,2.08
0.6,1.96
0.53,2.4
0.39,2.12
0.4,1.56
0.46,1.6
0.56,1.84
0.49,2.24
0.5,1.96
0.56,2.0
0.46,2.24
0.51,1.84
0.47,2.04
0.46,1.88
0.58,1.84
0.61,2.32
0.56,2.44
0.51,2.24
0.44,2.04
0.53,1.76
0.46,2.12
0.58,1.84
0.52,2.32
0.49,2.08
0.47,1.96
0.51,1.88
0.49,2.04
0.46,1.96
0.52,1.84
0.6,2.08
0.53,2.4
0.51,2.12
0.47,2.04
0.54,1.88
0.47,2.16
0.54,1.88
0.46,2.16
0.58,1.84
0.55,2.32
0.44,2.2
0.55,1.76
0.4,2.2
0.42,1.6
0.59,1.68
0.39,2.36
0.46,1.56
0.51,1.84
0.48,2.04
0.57,1.92
0.44,2.28
0.55,1.76
0.41,2.2
0.57,1.64
0.52,2.28
0.56,2.08
0.5,2.24
0.45,2.0
0.59,1.8
0.42,2.36
0.46,1.68
0.55,1.84
0.44,2.2
0.52,1.76
0.5,2.08
0.49,2.0
0.52,1.96
0.49,2.08
0.52,1.96
0.49,2.08
0.49,1.96
0.5,1.96
0.49,2.0
0.52,1.96
0.46,2.08
0.56,1.84
0.46,2.24
0.58,1.84
0.57,2.32
0.51,2.28
0.5,2.04
0.57,2.0
0.43,2.28
0.53,1.72
0.42,2.12
0.58,1.68
0.49,2.32
0.45,1.96
0.57,1.8
0.44,2.28
0.49,1.76
0.54,1.96
0.51,2.16
0.49,2.04
0.53,1.96
0.43,2.12
0.59,1.72
0.4,2.36
0.55,1.6
0.46,2.2
0.56,1.84
0.44,2.24
0.58,1.76
0.48,2.32
0.49,1.92
0.47,1.96
0.46,1.88
0.57,1.84
0.41,2.28
0.51,1.64
0.47,2.04
0.51,1.88
0.45,2.04
0.53,1.8
0.45,2.12
0.59,1.8
0.43,2.36
0.49,1.72
0.49,1.96
0.48,1.96
0.46,1.92
0.53,1.84
0.46,2.12
0.53,1.84
0.44,2.12
0.57,1.76
0.51,2.28
0.46,2.04
0.56,1.84
0.47,2.24
0.52,1.88
0.51,2.08
0.46,2.04
0.61,1.84
0.6,2.44
0.46,2.4
0.55,1.84
0.39,2.2
0.45,1.56
0.49,1.8
0.46,1.96
0.53,1.84
0.49,2.12
0.48,1.96
0.53,1.92
0.4,2.12
0.51,1.6
0.53,2.04
0.46,2.12
0.53,1.84
0.44,2.12
0.57,1.76
0.52,2.28
0.47,2.08
0.5,1.88
0.56,2.0
0.38,2.24
0.62,1.52
0.43,2.48
0.56,1.72
0.45,2.24
0.51,1.8
0.47,2.04
0.52,1.88
0.52,2.08
0.48,2.08
0.53,1.92
0.4,2.12
0.59,1.6
0.38,2.36
0.65,1.52
0.44,2.6
0.6,1.76
0.51,2.4
0.43,2.04
0.52,1.72
0.46,2.08
0.54,1.84
0.46,2.16
0.52,1.84
0.46,2.08
0.58,1.84
0.43,2.32
0.51,1.72
0.45,2.04
0.47,1.8
0.52,1.88
0.47,2.08
0.51,1.88
0.53,2.04
