Cooperate Rate,Average Reward
0.485,1.94
0.49,1.94
0.505,1.96
0.465,2.02
0.515,1.86
0.47,2.06
0.55,1.88
0.585,2.2
0.52,2.34
0.495,2.08
0.53,1.98
0.52,2.12
0.495,2.08
0.5,1.98
0.58,2.0
0.465,2.32
0.52,1.86
0.5,2.08
0.51,2.0
0.53,2.04
0.525,2.12
0.525,2.1
0.485,2.1
0.515,1.94
0.555,2.06
0.51,2.22
0.52,2.04
0.555,2.08
0.42,2.22
0.43,1.68
0.525,1.72
0.49,2.1
0.49,1.96
0.5,1.96
0.54,2.0
0.565,2.16
0.465,2.26
0.545,1.86
0.525,2.18
0.565,2.1
0.485,2.26
0.475,1.94
0.51,1.9
0.57,2.04
0.52,2.28
0.545,2.08
0.46,2.18
0.465,1.84
0.57,1.86
0.525,2.28
0.59,2.1
0.515,2.36
0.565,2.06
0.56,2.26
0.515,2.24
0.52,2.06
0.595,2.08
0.43,2.38
0.47,1.72
0.555,1.88
0.52,2.22
0.515,2.08
0.57,2.06
0.59,2.28
0.55,2.36
0.485,2.2
0.54,1.94
0.475,2.16
0.49,1.9
0.51,1.96
0.45,2.04
0.51,1.8
0.565,2.04
0.555,2.26
0.59,2.22
0.525,2.36
0.575,2.1
0.48,2.3
0.46,1.92
0.545,1.84
0.585,2.18
0.53,2.34
0.525,2.12
0.52,2.1
0.56,2.08
0.47,2.24
0.53,1.88
0.55,2.12
0.49,2.2
0.56,1.96
0.57,2.24
0.56,2.28
0.525,2.24
0.58,2.1
0.435,2.32
0.465,1.74
0.565,1.86
0.49,2.26
0.49,1.96
0.495,1.96
0.46,1.98
0.53,1.84
0.61,2.12
0.5,2.44
0.585,2.0
0.52,2.34
0.56,2.08
0.465,2.24
0.575,1.86
0.48,2.3
0.545,1.92
0.515,2.18
0.54,2.06
0.58,2.16
0.59,2.32
0.535,2.36
0.49,2.14
0.55,1.96
0.505,2.2
0.52,2.02
0.57,2.08
0.545,2.28
0.565,2.18
0.56,2.26
0.5,2.24
0.52,2.0
0.495,2.08
0.535,1.98
0.465,2.14
0.535,1.86
0.53,2.14
0.575,2.12
0.495,2.3
0.495,1.98
0.52,1.98
0.505,2.08
0.545,2.02
0.57,2.18
0.535,2.28
0.53,2.14
0.565,2.12
0.48,2.26
0.585,1.92
0.54,2.34
0.525,2.16
0.495,2.1
0.525,1.98
0.5,2.1
0.505,2.0
0.515,2.02
0.54,2.06
0.515,2.16
0.46,2.06
0.62,1.84
0.45,2.48
0.51,1.8
0.59,2.04
0.51,2.36
0.545,2.04
0.585,2.18
0.53,2.34
0.505,2.12
0.49,2.02
0.4,1.96
0.445,1.6
0.47,1.78
0.515,1.88
0.54,2.06
0.54,2.16
0.545,2.16
0.54,2.18
0.475,2.16
0.55,1.9
0.59,2.2
0.455,2.36
0.455,1.82
0.53,1.82
0.51,2.12
0.56,2.04
0.465,2.24
0.585,1.86
0.565,2.34
0.545,2.26
0.535,2.18
0.535,2.14
0.505,2.14
0.6,2.02
0.585,2.4
0.525,2.34
0.475,2.1
0.585,1.9
0.605,2.34
0.505,2.42
0.5,2.02
0.565,2.0
0.515,2.26
0.455,2.06
0.49,1.82
0.56,1.96
0.525,2.24
0.495,2.1
0.53,1.98
0.495,2.12
0.45,1.98
0.505,1.8
0.525,2.02
0.56,2.1
0.5,2.24
0.535,2.0
0.525,2.14
0.52,2.1
0.5,2.08
0.465,2.0
0.515,1.86
0.475,2.06
0.57,1.9
0.53,2.28
0.43,2.12
0.525,1.72
0.485,2.1
0.52,1.94
0.515,2.08
0.505,2.06
0.5,2.02
0.525,2.0
0.48,2.1
0.505,1.92
0.575,2.02
0.48,2.3
0.58,1.92
0.53,2.32
0.51,2.12
0.505,2.04
0.53,2.02
0.515,2.12
0.505,2.06
0.51,2.02
0.56,2.04
0.505,2.24
0.49,2.02
0.46,1.96
0.585,1.84
0.495,2.34
0.515,1.98
0.43,2.06
0.565,1.72
0.505,2.26
0.5,2.02
0.525,2.0
0.53,2.1
0.43,2.12
0.63,1.72
0.52,2.52
0.51,2.08
0.545,2.04
0.555,2.18
0.55,2.22
0.6,2.2
0.555,2.4
0.575,2.22
0.555,2.3
0.475,2.22
0.485,1.9
0.515,1.94
0.46,2.06
0.58,1.84
0.49,2.32
0.495,1.96
0.56,1.98
0.515,2.24
0.48,2.06
0.545,1.92
0.48,2.18
0.565,1.92
0.565,2.26
0.55,2.26
0.535,2.2
0.515,2.14
0.465,2.06
0.6,1.86
0.485,2.4
0.605,1.94
0.535,2.42
0.465,2.14
0.55,1.86
0.515,2.2
0.48,2.06
0.58,1.92
0.56,2.32
0.495,2.24
0.53,1.98
0.495,2.12
0.535,1.98
0.525,2.14
0.475,2.1
0.51,1.9
0.515,2.04
0.52,2.06
0.46,2.08
0.56,1.84
0.44,2.24
0.5,1.76
0.51,2.0
0.5,2.04
0.465,2.0
0.565,1.86
0.43,2.26
0.585,1.72
0.495,2.34
0.5,1.98
0.475,2.0
0.545,1.9
0.46,2.18
0.57,1.84
0.52,2.28
0.555,2.08
0.495,2.22
0.5,1.98
0.44,2.0
0.485,1.76
0.47,1.94
0.605,1.88
