Cooperate Rate,Average Reward
0.49,1.96
0.455,1.96
0.4,1.82
0.49,1.6
0.505,1.96
0.465,2.02
0.49,1.86
0.48,1.96
0.515,1.92
0.425,2.06
0.495,1.7
0.485,1.98
0.48,1.94
0.565,1.92
0.505,2.26
0.545,2.02
0.54,2.18
0.51,2.16
0.515,2.04
0.575,2.06
0.475,2.3
0.545,1.9
0.505,2.18
0.465,2.02
0.5,1.86
0.435,2.0
0.525,1.74
0.475,2.1
0.505,1.9
0.49,2.02
0.485,1.96
0.505,1.94
0.505,2.02
0.6,2.02
0.52,2.4
0.48,2.08
0.495,1.92
0.48,1.98
0.525,1.92
0.5,2.1
0.5,2.0
0.525,2.0
0.51,2.1
0.515,2.04
0.525,2.06
0.59,2.1
0.525,2.36
0.505,2.1
0.595,2.02
0.505,2.38
0.575,2.02
0.5,2.3
0.5,2.0
0.535,2.0
0.52,2.14
0.505,2.08
0.57,2.02
0.51,2.28
0.475,2.04
0.525,1.9
0.525,2.1
0.46,2.1
0.43,1.84
0.525,1.72
0.505,2.1
0.53,2.02
0.45,2.12
0.505,1.8
0.505,2.02
0.55,2.02
0.505,2.2
0.595,2.02
0.505,2.38
0.495,2.02
0.55,1.98
0.48,2.2
0.505,1.92
0.545,2.02
0.605,2.18
0.53,2.42
0.535,2.12
0.47,2.14
0.475,1.88
0.54,1.9
0.475,2.16
0.53,1.9
0.525,2.12
0.49,2.1
0.49,1.96
0.55,1.96
0.565,2.2
0.525,2.26
0.45,2.1
0.515,1.8
0.495,2.06
0.58,1.98
0.55,2.32
0.58,2.2
0.43,2.32
0.485,1.72
0.53,1.94
0.52,2.12
0.575,2.08
0.515,2.3
0.58,2.06
0.555,2.32
0.49,2.22
0.55,1.96
0.535,2.2
0.54,2.14
0.535,2.16
0.555,2.14
0.47,2.22
0.555,1.88
0.515,2.22
0.54,2.06
0.53,2.16
0.62,2.12
0.445,2.48
0.47,1.78
0.495,1.88
0.49,1.98
0.585,1.96
0.46,2.34
0.56,1.84
0.51,2.24
0.51,2.04
0.61,2.04
0.465,2.44
0.51,1.86
0.56,2.04
0.495,2.24
0.53,1.98
0.55,2.12
0.535,2.2
0.57,2.14
0.52,2.28
0.515,2.08
0.545,2.06
0.49,2.18
0.56,1.96
0.525,2.24
0.48,2.1
0.565,1.92
0.615,2.26
0.525,2.46
0.4,2.1
0.465,1.6
0.54,1.86
0.58,2.16
0.535,2.32
0.59,2.14
0.49,2.36
0.575,1.96
0.565,2.3
0.555,2.26
0.595,2.22
0.515,2.38
0.55,2.06
0.535,2.2
0.56,2.14
0.48,2.24
0.55,1.92
0.49,2.2
0.49,1.96
0.495,1.96
0.545,1.98
0.605,2.18
0.54,2.42
0.635,2.16
0.57,2.54
0.555,2.28
0.58,2.22
0.505,2.32
0.49,2.02
0.49,1.96
0.5,1.96
0.505,2.0
0.51,2.02
0.575,2.04
0.535,2.3
0.51,2.14
0.525,2.04
0.43,2.1
0.495,1.72
0.55,1.98
0.49,2.2
0.545,1.96
0.575,2.18
0.535,2.3
0.5,2.14
0.55,2.0
0.475,2.2
0.54,1.9
0.555,2.16
0.55,2.22
0.42,2.2
0.53,1.68
0.555,2.12
0.475,2.22
0.585,1.9
0.545,2.34
0.545,2.18
0.53,2.18
0.515,2.12
0.56,2.06
0.505,2.24
0.465,2.02
0.555,1.86
0.54,2.22
0.56,2.16
0.605,2.24
0.575,2.42
0.535,2.3
0.49,2.14
0.5,1.96
0.5,2.0
0.5,2.0
0.45,2.0
0.525,1.8
0.39,2.1
0.54,1.56
0.52,2.16
0.565,2.08
0.515,2.26
0.475,2.06
0.55,1.9
0.48,2.2
0.57,1.92
0.58,2.28
0.57,2.32
0.54,2.28
0.53,2.16
0.525,2.12
0.425,2.1
0.505,1.7
0.505,2.02
0.515,2.02
0.515,2.06
0.53,2.06
0.53,2.12
0.545,2.12
0.49,2.18
0.49,1.96
0.53,1.96
0.515,2.12
0.485,2.06
0.585,1.94
0.55,2.34
0.475,2.2
0.545,1.9
0.52,2.18
0.54,2.08
0.435,2.16
0.49,1.74
0.495,1.96
0.505,1.98
0.485,2.02
0.53,1.94
0.475,2.12
0.545,1.9
0.445,2.18
0.515,1.78
0.545,2.06
0.47,2.18
0.57,1.88
0.55,2.28
0.46,2.2
0.57,1.84
0.51,2.28
0.58,2.04
0.5,2.32
0.51,2.0
0.46,2.04
0.55,1.84
0.485,2.2
0.595,1.94
0.51,2.38
0.515,2.04
0.48,2.06
0.53,1.92
0.48,2.12
0.58,1.92
0.46,2.32
0.62,1.84
0.49,2.48
0.425,1.96
0.565,1.7
0.56,2.26
0.535,2.24
0.48,2.14
0.54,1.92
0.47,2.16
0.62,1.88
0.525,2.48
0.39,2.1
0.465,1.56
0.56,1.86
0.565,2.24
0.565,2.26
0.56,2.26
0.54,2.24
0.5,2.16
0.525,2.0
0.425,2.1
0.555,1.7
0.53,2.22
0.495,2.12
0.525,1.98
0.4,2.1
0.595,1.6
0.53,2.38
0.49,2.12
0.5,1.96
0.56,2.0
0.54,2.24
0.495,2.16
0.515,1.98
0.49,2.06
0.49,1.96
0.475,1.96
0.53,1.9
0.43,2.12
0.51,1.72
0.505,2.04
0.485,2.02
0.605,1.94
0.555,2.42
0.53,2.22
0.47,2.12
0.56,1.88
0.51,2.24
0.46,2.04
0.585,1.84
0.635,2.34
0.47,2.54
0.56,1.88
0.46,2.24
0.6,1.84
0.49,2.4
0.505,1.96
0.46,2.02
0.545,1.84
0.485,2.18
0.54,1.94
0.42,2.16
0.52,1.68
0.5,2.08
0.48,2.0
0.55,1.92
0.47,2.2
0.605,1.88
0.505,2.42
0.48,2.02
0.51,1.92
0.485,2.04
0.545,1.94
0.535,2.18
0.46,2.14
0.525,1.84
0.38,2.1
0.51,1.52
0.435,2.04
0.46,1.74
0.585,1.84
0.58,2.34
0.52,2.32
0.45,2.08
0.535,1.8
0.535,2.14
0.495,2.14
0.595,1.98
0.49,2.38
0.44,1.96
0.42,1.76
0.475,1.68
0.55,1.9
0.455,2.2
0.555,1.82
0.49,2.22
0.465,1.96
0.555,1.86
0.46,2.22
0.56,1.84
0.5,2.24
0.5,2.0
0.525,2.0
0.405,2.1
0.48,1.62
0.535,1.92
0.51,2.14
0.5,2.04
0.51,2.0
0.43,2.04
0.57,1.72
0.53,2.28
0.465,2.12
0.54,1.86
0.415,2.16
0.5,1.66
0.515,2.0
0.48,2.06
0.505,1.92
0.44,2.02
0.5,1.76
0.54,2.0
0.465,2.16
0.53,1.86
0.45,2.12
0.54,1.8
0.445,2.16
0.545,1.78
0.43,2.18
0.53,1.72
0.535,2.12
0.5,2.14
0.48,2.0
0.535,1.92
0.515,2.14
0.42,2.06
0.49,1.68
0.525,1.96
0.45,2.1
0.56,1.8
0.45,2.24
0.53,1.8
0.465,2.12
0.575,1.86
0.475,2.3
0.495,1.9
0.525,1.98
0.4,2.1
0.55,1.6
0.405,2.2
0.455,1.62
0.535,1.82
0.475,2.14
0.54,1.9
0.49,2.16
0.485,1.96
0.52,1.94
0.58,2.08
0.44,2.32
0.485,1.76
0.565,1.94
0.53,2.26
0.465,2.12
0.565,1.86
0.445,2.26
0.62,1.78
0.54,2.48
0.495,2.16
0.51,1.98
0.51,2.04
0.46,2.04
0.555,1.84
0.495,2.22
0.5,1.98
0.475,2.0
0.495,1.9
0.495,1.98
0.505,1.98
0.465,2.02
0.54,1.86
0.415,2.16
0.465,1.66
0.52,1.86
0.535,2.08
0.49,2.14
0.475,1.96
0.54,1.9
0.425,2.16
0.585,1.7
0.585,2.34
0.6,2.34
0.525,2.4
0.455,2.1
0.51,1.82
0.49,2.04
0.465,1.96
0.475,1.86
0.51,1.9
0.48,2.04
0.52,1.92
0.52,2.08
0.475,2.08
0.555,1.9
0.49,2.22
0.49,1.96
0.515,1.96
0.465,2.06
0.53,1.86
