Cooperate Rate,Average Reward
0.54,2.16
0.835,2.16
0.115,3.34
0.88,0.46
0.915,3.52
0.09,3.66
0.84,0.36
0.1,3.36
0.895,0.4
0.1,3.58
0.92,0.4
0.9,3.68
0.9,3.6
0.85,3.6
0.09,3.4
0.66,0.36
0.13,2.64
0.22,0.52
0.39,0.88
0.355,1.56
0.765,1.42
0.91,3.06
0.125,3.64
0.7,0.5
0.895,2.8
0.895,3.58
0.87,3.58
0.08,3.48
0.91,0.32
0.105,3.64
0.27,0.42
0.365,1.08
0.75,1.46
0.1,3.0
0.695,0.4
0.84,2.78
0.805,3.36
0.065,3.22
0.5,0.26
0.785,2.0
0.895,3.14
0.88,3.58
0.095,3.52
0.79,0.38
0.075,3.16
0.915,0.3
0.925,3.66
0.06,3.7
0.895,0.24
0.865,3.58
0.04,3.46
0.895,0.16
0.87,3.58
0.055,3.48
0.83,0.22
0.095,3.32
0.08,0.38
0.825,0.32
0.895,3.3
0.085,3.58
0.615,0.34
0.83,2.46
0.115,3.32
0.765,0.46
0.86,3.06
0.105,3.44
0.335,0.42
0.21,1.34
0.195,0.84
0.735,0.78
0.165,2.94
0.875,0.66
0.13,3.5
0.79,0.52
0.84,3.16
0.885,3.36
0.09,3.54
0.515,0.36
0.225,2.06
0.77,0.9
0.895,3.08
0.095,3.58
0.87,0.38
0.08,3.48
0.25,0.32
0.765,1.0
0.885,3.06
0.875,3.54
0.11,3.5
0.905,0.44
0.09,3.62
0.63,0.36
0.91,2.52
0.09,3.64
0.595,0.36
0.845,2.38
0.92,3.38
0.09,3.68
0.68,0.36
0.87,2.72
0.085,3.48
0.68,0.34
0.875,2.72
0.875,3.5
0.875,3.5
0.11,3.5
0.65,0.44
0.91,2.6
0.14,3.64
0.205,0.56
0.905,0.82
0.875,3.62
0.1,3.5
0.425,0.4
0.93,1.7
0.855,3.72
0.895,3.42
0.895,3.58
0.1,3.58
0.61,0.4
0.855,2.44
0.89,3.42
0.93,3.56
0.115,3.72
0.545,0.46
0.85,2.18
0.115,3.4
0.825,0.46
0.87,3.3
0.88,3.48
0.86,3.52
0.93,3.44
0.09,3.72
0.86,0.36
0.125,3.44
0.44,0.5
0.85,1.76
0.09,3.4
0.19,0.36
0.54,0.76
0.845,2.16
0.07,3.38
0.59,0.28
0.86,2.36
0.07,3.44
0.915,0.28
0.155,3.66
0.805,0.62
0.125,3.22
0.86,0.5
0.075,3.44
0.81,0.3
0.885,3.24
0.9,3.54
0.1,3.6
0.475,0.4
0.86,1.9
0.11,3.44
0.845,0.44
0.925,3.38
0.085,3.7
0.25,0.34
0.92,1.0
0.08,3.68
0.355,0.32
0.73,1.42
0.895,2.92
0.115,3.58
0.72,0.46
0.875,2.88
0.145,3.5
0.74,0.58
0.93,2.96
0.095,3.72
0.545,0.38
0.135,2.18
0.62,0.54
0.745,2.48
0.145,2.98
0.835,0.58
0.91,3.34
0.095,3.64
0.37,0.38
0.86,1.48
0.12,3.44
0.915,0.48
0.09,3.66
0.195,0.36
0.735,0.78
0.875,2.94
0.915,3.5
0.9,3.66
0.065,3.6
0.895,0.26
0.08,3.58
0.89,0.32
0.095,3.56
0.62,0.38
0.115,2.48
0.855,0.46
0.885,3.42
0.07,3.54
0.2,0.28
0.67,0.8
0.865,2.68
0.08,3.46
0.905,0.32
0.91,3.62
0.1,3.64
0.665,0.4
0.865,2.66
0.88,3.46
0.09,3.52
0.905,0.36
0.12,3.62
0.535,0.48
0.135,2.14
0.525,0.54
0.77,2.1
0.105,3.08
0.745,0.42
0.075,2.98
0.88,0.3
0.905,3.52
0.105,3.62
0.865,0.42
0.94,3.46
0.09,3.76
0.73,0.36
0.125,2.92
0.345,0.5
0.415,1.38
0.79,1.66
0.145,3.16
0.875,0.58
0.085,3.5
0.32,0.34
0.885,1.28
0.095,3.54
0.665,0.38
0.905,2.66
0.88,3.62
0.88,3.52
0.825,3.52
0.88,3.3
0.095,3.52
0.74,0.38
0.865,2.96
0.095,3.46
0.84,0.38
0.89,3.36
0.115,3.56
0.785,0.46
0.91,3.14
0.095,3.64
0.845,0.38
0.865,3.38
0.87,3.46
0.06,3.48
0.88,0.24
0.145,3.52
0.545,0.58
0.725,2.18
0.115,2.9
0.36,0.46
0.375,1.44
0.81,1.5
0.885,3.24
0.105,3.54
0.675,0.42
0.885,2.7
0.065,3.54
0.915,0.26
0.91,3.66
0.125,3.64
0.525,0.5
0.875,2.1
0.09,3.5
0.47,0.36
0.885,1.88
0.895,3.54
0.94,3.58
0.1,3.76
0.5,0.4
0.865,2.0
0.85,3.46
0.92,3.4
0.9,3.68
0.06,3.6
0.665,0.24
0.21,2.66
0.73,0.84
0.915,2.92
0.07,3.66
0.76,0.28
0.88,3.04
0.885,3.52
0.095,3.54
0.26,0.38
0.67,1.04
0.88,2.68
0.92,3.52
0.105,3.68
0.815,0.42
0.12,3.26
0.72,0.48
0.85,2.88
0.105,3.4
0.88,0.42
0.11,3.52
0.62,0.44
0.15,2.48
