Cooperate Rate,Average Reward
0.49633333333333335,1.9853333333333334
0.49733333333333346,1.9853333333333334
0.49950000000000006,1.9893333333333338
0.5003333333333333,1.9980000000000002
0.5021666666666667,2.001333333333333
0.5036666666666666,2.0086666666666666
0.5046666666666666,2.0146666666666664
0.5059999999999999,2.0186666666666664
0.5073333333333334,2.0239999999999996
0.5088333333333334,2.0293333333333337
0.5110000000000001,2.0353333333333334
0.5128333333333334,2.0440000000000005
0.5145,2.0513333333333335
0.5163333333333333,2.058
0.5176666666666668,2.0653333333333332
0.5198333333333333,2.0706666666666673
0.5206666666666667,2.079333333333333
0.5215000000000001,2.082666666666667
0.5225,2.0860000000000003
0.5235,2.09
0.5245000000000001,2.094
0.5256666666666667,2.0980000000000003
0.5261666666666667,2.102666666666667
0.5271666666666668,2.1046666666666667
0.5286666666666666,2.108666666666667
0.5296666666666667,2.1146666666666665
0.5306666666666666,2.118666666666667
0.5325000000000001,2.1226666666666665
0.5331666666666667,2.1300000000000003
0.5345000000000001,2.1326666666666667
0.5358333333333334,2.1380000000000003
0.5365,2.1433333333333335
0.5375,2.146
0.538,2.15
0.5400000000000001,2.152
0.5415,2.1600000000000006
0.542,2.166
0.5444999999999999,2.168
0.5449999999999999,2.1779999999999995
0.5451666666666667,2.1799999999999997
0.5459999999999999,2.1806666666666668
0.5470000000000002,2.1839999999999997
0.5488333333333333,2.1880000000000006
0.5503333333333333,2.195333333333333
0.551,2.2013333333333334
0.5525,2.204
0.5536666666666666,2.21
0.5544999999999999,2.2146666666666666
0.5560000000000002,2.2179999999999995
0.557,2.2240000000000006
0.5566666666666668,2.228
0.5578333333333332,2.226666666666667
0.5586666666666668,2.2313333333333327
0.5598333333333334,2.234666666666667
0.5618333333333333,2.2393333333333336
0.5626666666666666,2.247333333333333
0.5633333333333334,2.2506666666666666
0.5644999999999999,2.2533333333333334
0.5645,2.2579999999999996
0.5643333333333332,2.258
0.5651666666666666,2.257333333333333
0.566,2.2606666666666664
0.5671666666666666,2.264
0.568,2.2686666666666664
0.5681666666666667,2.272
0.5691666666666667,2.272666666666667
0.5698333333333334,2.276666666666667
0.5695,2.2793333333333337
0.5703333333333334,2.278
0.5718333333333334,2.2813333333333334
0.5724999999999999,2.2873333333333337
0.5731666666666667,2.2899999999999996
0.5738333333333333,2.292666666666667
0.5741666666666666,2.2953333333333332
0.5755000000000001,2.2966666666666664
0.5763333333333335,2.3020000000000005
0.5764999999999999,2.305333333333334
0.5771666666666668,2.3059999999999996
0.5775,2.3086666666666673
0.5783333333333334,2.31
0.5788333333333334,2.3133333333333335
0.5806666666666666,2.3153333333333337
0.581,2.322666666666666
0.5813333333333331,2.324
0.5818333333333331,2.3253333333333326
0.5823333333333331,2.3273333333333324
0.5830000000000001,2.3293333333333326
0.5836666666666667,2.3320000000000003
0.5838333333333332,2.3346666666666667
0.5841666666666666,2.335333333333333
0.5851666666666665,2.3366666666666664
0.5848333333333332,2.340666666666666
0.5849999999999999,2.339333333333333
0.5851666666666665,2.3399999999999994
0.5856666666666667,2.340666666666666
0.586,2.3426666666666667
0.5864999999999999,2.344
0.5865000000000001,2.3459999999999996
0.5873333333333333,2.3460000000000005
0.5886666666666666,2.349333333333333
0.5898333333333332,2.3546666666666662
0.59,2.359333333333333
0.5906666666666666,2.36
0.5913333333333333,2.3626666666666662
0.5920000000000001,2.365333333333333
0.5924999999999999,2.3680000000000003
0.5936666666666669,2.3699999999999997
0.5945,2.3746666666666676
0.5946666666666667,2.378
0.5951666666666668,2.3786666666666667
0.5953333333333334,2.3806666666666674
0.5958333333333334,2.3813333333333335
0.596,2.3833333333333337
0.596,2.384
