Cooperate Rate,Average Reward
random,0
0.5,2.0
0.4,2.0
0.5,1.6
0.7,2.0
0.7,2.8
0.5,2.8
0.3,2.0
0.2,1.2
0.2,0.8
0.3,0.8
0.7,1.2
0.3,2.8
0.3,1.2
0.7,1.2
0.8,2.8
0.6,3.2
0.4,2.4
0.6,1.6
0.6,2.4
0.5,2.4
popular,0
0.5,2.0
0.4,2.0
0.5,1.6
0.7,2.0
0.7,2.8
0.5,2.8
0.3,2.0
0.2,1.2
0.2,0.8
0.3,0.8
0.7,1.2
0.3,2.8
0.3,1.2
0.7,1.2
0.8,2.8
0.6,3.2
0.4,2.4
0.6,1.6
0.6,2.4
0.5,2.4
0.5,2.0
0.8,2.0
0.3,3.2
0.6,1.2
0.7,2.4
0.6,2.8
0.4,2.4
0.6,1.6
0.8,2.4
0.5,3.2
0.7,2.0
0.4,2.8
0.4,1.6
0.5,1.6
0.6,2.0
0.5,2.4
0.7,2.0
0.6,2.8
0.6,2.4
