Cooperate Rate,Average Reward
0.485,1.94
0.5,1.94
0.52,2.0
0.49,2.08
0.52,1.96
0.525,2.08
0.5,2.1
0.525,2.0
0.51,2.1
0.45,2.04
0.445,1.8
0.52,1.78
0.52,2.08
0.51,2.08
0.515,2.04
0.525,2.06
0.465,2.1
0.59,1.86
0.43,2.36
0.615,1.72
0.53,2.46
0.515,2.12
0.5,2.06
0.47,2.0
0.45,1.88
0.505,1.8
0.515,2.02
0.51,2.06
0.57,2.04
0.48,2.28
0.575,1.92
0.55,2.3
0.51,2.2
0.505,2.04
0.52,2.02
0.49,2.08
0.475,1.96
0.48,1.9
0.46,1.92
0.55,1.84
0.515,2.2
0.495,2.06
0.475,1.98
0.49,1.9
0.54,1.96
0.53,2.16
0.46,2.12
0.475,1.84
0.515,1.9
0.495,2.06
0.465,1.98
0.535,1.86
0.545,2.14
0.44,2.18
0.485,1.76
0.46,1.94
0.515,1.84
0.555,2.06
0.49,2.22
0.51,1.96
0.485,2.04
0.51,1.94
0.52,2.04
0.45,2.08
0.605,1.8
0.5,2.42
0.5,2.0
0.435,2.0
0.5,1.74
0.53,2.0
0.455,2.12
0.53,1.82
0.51,2.12
0.49,2.04
0.465,1.96
0.47,1.86
0.505,1.88
0.52,2.02
0.56,2.08
0.515,2.24
0.47,2.06
0.505,1.88
0.525,2.02
0.555,2.1
0.545,2.22
0.485,2.18
0.5,1.94
0.52,2.0
0.57,2.08
0.445,2.28
0.46,1.78
0.47,1.84
0.495,1.88
0.495,1.98
0.505,1.98
0.47,2.02
0.48,1.88
0.545,1.92
0.545,2.18
0.485,2.18
0.525,1.94
0.445,2.1
0.49,1.78
0.525,1.96
0.42,2.1
0.49,1.68
0.53,1.96
0.44,2.12
0.455,1.76
0.465,1.82
0.46,1.86
0.5,1.84
0.545,2.0
0.535,2.18
0.525,2.14
0.455,2.1
0.49,1.82
0.45,1.96
0.485,1.8
0.47,1.94
0.445,1.88
0.52,1.78
0.445,2.08
0.485,1.78
0.495,1.94
0.47,1.98
0.535,1.88
0.505,2.14
0.56,2.02
0.55,2.24
0.46,2.2
0.535,1.84
0.49,2.14
0.53,1.96
0.485,2.12
0.49,1.94
0.505,1.96
0.52,2.02
0.53,2.08
0.475,2.12
0.485,1.9
0.545,1.94
0.47,2.18
0.505,1.88
0.52,2.02
0.505,2.08
0.545,2.02
0.53,2.18
0.49,2.12
0.515,1.96
0.49,2.06
0.5,1.96
0.515,2.0
0.465,2.06
0.515,1.86
0.495,2.06
0.53,1.98
0.535,2.12
0.48,2.14
0.57,1.92
0.455,2.28
0.545,1.82
0.53,2.18
0.515,2.12
0.5,2.06
0.5,2.0
0.535,2.0
0.49,2.14
0.55,1.96
0.495,2.2
0.505,1.98
0.54,2.02
0.53,2.16
0.485,2.12
0.51,1.94
0.49,2.04
