Cooperate Rate,Average Reward
0.495,1.98
0.51,1.98
0.465,2.04
0.5,1.86
0.515,2.0
0.535,2.06
0.47,2.14
0.58,1.88
0.535,2.32
0.495,2.14
0.515,1.98
0.475,2.06
0.455,1.9
0.445,1.82
0.475,1.78
0.51,1.9
0.47,2.04
0.495,1.88
0.54,1.98
0.55,2.16
0.535,2.2
0.475,2.14
0.52,1.9
0.48,2.08
0.49,1.92
0.52,1.96
0.535,2.08
0.505,2.14
0.485,2.02
0.505,1.94
0.55,2.02
0.505,2.2
0.51,2.02
0.485,2.04
0.41,1.94
0.44,1.64
0.475,1.76
0.55,1.9
0.485,2.2
0.52,1.94
0.41,2.08
0.46,1.64
0.58,1.84
0.485,2.32
0.55,1.94
0.485,2.2
0.425,1.94
0.5,1.7
0.495,2.0
0.47,1.98
0.465,1.88
0.47,1.86
0.52,1.88
0.5,2.08
0.49,2.0
0.51,1.96
0.525,2.04
0.475,2.1
0.465,1.9
0.46,1.86
0.5,1.84
0.5,2.0
0.48,2.0
0.475,1.92
0.48,1.9
0.445,1.92
0.49,1.78
0.505,1.96
0.465,2.02
0.52,1.86
0.49,2.08
0.465,1.96
0.49,1.86
0.535,1.96
0.465,2.14
0.485,1.86
0.51,1.94
0.455,2.04
0.51,1.82
0.465,2.04
0.565,1.86
0.505,2.26
0.43,2.02
0.48,1.72
0.53,1.92
0.545,2.12
0.455,2.18
0.54,1.82
0.445,2.16
0.465,1.78
0.505,1.86
0.48,2.02
0.47,1.92
0.535,1.88
0.505,2.14
0.45,2.02
0.45,1.8
0.48,1.8
0.555,1.92
0.45,2.22
0.47,1.8
0.49,1.88
0.52,1.96
0.515,2.08
0.49,2.06
0.535,1.96
0.52,2.14
0.535,2.08
0.53,2.14
0.455,2.12
0.48,1.82
0.515,1.92
0.515,2.06
0.505,2.06
0.46,2.02
0.51,1.84
0.49,2.04
0.465,1.96
0.51,1.86
0.515,2.04
0.485,2.06
0.455,1.94
0.445,1.82
0.45,1.78
0.47,1.8
0.495,1.88
0.49,1.98
0.535,1.96
0.575,2.14
0.51,2.3
0.495,2.04
0.445,1.98
0.51,1.78
0.47,2.04
0.485,1.88
0.56,1.94
0.485,2.24
0.49,1.94
0.5,1.96
0.48,2.0
0.54,1.92
0.515,2.16
0.475,2.06
0.54,1.9
0.505,2.16
0.48,2.02
0.535,1.92
0.415,2.14
0.465,1.66
0.495,1.86
0.535,1.98
0.485,2.14
