Cooperate Rate,Average Reward
0.47,1.88
0.54,1.88
0.525,2.16
0.455,2.1
0.46,1.82
0.475,1.84
0.455,1.9
0.49,1.82
0.48,1.96
0.45,1.92
0.525,1.8
0.48,2.1
0.435,1.92
0.455,1.74
0.505,1.82
0.495,2.02
0.55,1.98
0.455,2.2
0.49,1.82
0.49,1.96
0.48,1.96
0.51,1.92
0.475,2.04
0.475,1.9
0.515,1.9
0.45,2.06
0.49,1.8
0.52,1.96
0.515,2.08
0.495,2.06
0.435,1.98
0.48,1.74
0.44,1.92
0.56,1.76
0.525,2.24
0.475,2.1
0.45,1.9
0.485,1.8
0.45,1.94
0.55,1.8
0.48,2.2
0.45,1.92
0.49,1.8
0.54,1.96
0.44,2.16
0.525,1.76
0.5,2.1
0.515,2.0
0.55,2.06
0.455,2.2
0.48,1.82
0.495,1.92
0.48,1.98
0.51,1.92
0.495,2.04
0.53,1.98
0.495,2.12
0.495,1.98
0.5,1.98
0.525,2.0
0.475,2.1
0.52,1.9
0.57,2.08
0.46,2.28
0.485,1.84
0.49,1.94
0.52,1.96
0.515,2.08
0.48,2.06
0.48,1.92
0.57,1.92
0.545,2.28
0.51,2.18
0.495,2.04
0.515,1.98
0.515,2.06
0.515,2.06
0.545,2.06
0.475,2.18
0.49,1.9
0.48,1.96
0.5,1.92
0.495,2.0
0.54,1.98
0.445,2.16
0.455,1.78
0.5,1.82
0.455,2.0
0.465,1.82
0.485,1.86
0.55,1.94
0.535,2.2
0.43,2.14
0.515,1.72
0.525,2.06
0.525,2.1
0.48,2.1
0.445,1.92
0.575,1.78
0.525,2.3
0.54,2.1
0.515,2.16
0.47,2.06
0.54,1.88
0.545,2.16
0.495,2.18
0.5,1.98
0.515,2.0
0.49,2.06
0.47,1.96
0.495,1.88
0.455,1.98
0.425,1.82
0.48,1.7
0.495,1.92
0.515,1.98
0.49,2.06
0.56,1.96
0.475,2.24
0.535,1.9
0.485,2.14
0.55,1.94
0.505,2.2
0.545,2.02
0.525,2.18
0.51,2.1
0.47,2.04
0.57,1.88
0.545,2.28
0.525,2.18
0.505,2.1
0.5,2.02
0.535,2.0
0.53,2.14
0.48,2.12
0.54,1.92
0.47,2.16
0.545,1.88
0.505,2.18
0.54,2.02
0.525,2.16
0.47,2.1
0.535,1.88
0.56,2.14
0.49,2.24
0.52,1.96
0.505,2.08
0.565,2.02
0.53,2.26
0.52,2.12
0.51,2.08
0.495,2.04
0.445,1.98
0.465,1.78
0.495,1.86
0.555,1.98
0.525,2.22
0.56,2.1
0.475,2.24
0.475,1.9
0.5,1.9
0.54,2.0
0.46,2.16
0.53,1.84
0.495,2.12
0.47,1.98
0.48,1.88
0.44,1.92
0.51,1.76
0.515,2.04
0.5,2.06
0.555,2.0
0.48,2.22
0.505,1.92
0.535,2.02
0.53,2.14
0.51,2.12
0.53,2.04
0.52,2.12
0.445,2.08
0.52,1.78
0.42,2.08
0.485,1.68
0.49,1.94
0.52,1.96
0.58,2.08
0.48,2.32
0.5,1.92
