Cooperate Rate,Average Reward
0.49,1.96
0.505,1.96
0.46,2.02
0.52,1.84
0.49,2.08
0.5,1.96
0.545,2.0
0.505,2.18
0.51,2.02
0.47,2.04
0.515,1.88
0.43,2.06
0.55,1.72
0.455,2.2
0.505,1.82
0.505,2.02
0.455,2.02
0.5,1.82
0.48,2.0
0.46,1.92
0.555,1.84
0.48,2.22
0.5,1.92
0.465,2.0
0.475,1.86
0.575,1.9
0.475,2.3
0.52,1.9
0.51,2.08
0.525,2.04
0.48,2.1
0.55,1.92
0.455,2.2
0.425,1.82
0.48,1.7
0.51,1.92
0.515,2.04
0.465,2.06
0.495,1.86
0.43,1.98
0.535,1.72
0.5,2.14
0.515,2.0
0.53,2.06
0.49,2.12
0.555,1.96
0.515,2.22
0.5,2.06
0.485,2.0
0.42,1.94
0.43,1.68
0.485,1.72
0.54,1.94
0.46,2.16
0.5,1.84
0.52,2.0
0.535,2.08
0.52,2.14
0.485,2.08
0.425,1.94
0.6,1.7
0.49,2.4
0.48,1.96
0.435,1.92
0.49,1.74
0.505,1.96
0.545,2.02
0.515,2.18
0.495,2.06
0.475,1.98
0.52,1.9
0.54,2.08
0.53,2.16
0.535,2.12
0.525,2.14
0.43,2.1
0.505,1.72
0.53,2.02
0.515,2.12
0.46,2.06
0.48,1.84
0.535,1.92
0.495,2.14
0.525,1.98
0.57,2.1
0.44,2.28
0.495,1.76
0.47,1.98
0.52,1.88
0.43,2.08
0.53,1.72
0.53,2.12
0.47,2.12
0.465,1.88
0.535,1.86
0.525,2.14
0.485,2.1
0.515,1.94
0.485,2.06
0.505,1.94
0.47,2.02
0.54,1.88
0.51,2.16
0.525,2.04
0.4,2.1
0.55,1.6
0.48,2.2
0.455,1.92
0.5,1.82
0.44,2.0
0.505,1.76
0.43,2.02
0.55,1.72
0.515,2.2
0.54,2.06
0.49,2.16
0.46,1.96
0.515,1.84
0.545,2.06
0.525,2.18
0.555,2.1
0.545,2.22
0.55,2.18
0.55,2.2
0.52,2.2
0.495,2.08
0.555,1.98
0.505,2.22
0.535,2.02
0.485,2.14
0.535,1.94
0.54,2.14
0.505,2.16
0.515,2.02
0.47,2.06
0.48,1.88
0.495,1.92
0.555,1.98
0.45,2.22
0.525,1.8
0.47,2.1
0.53,1.88
0.49,2.12
0.49,1.96
0.46,1.96
0.5,1.84
0.57,2.0
0.495,2.28
0.505,1.98
0.545,2.02
0.47,2.18
0.45,1.88
0.48,1.8
0.465,1.92
0.565,1.86
0.43,2.26
0.435,1.72
0.495,1.74
0.44,1.98
0.55,1.76
0.54,2.2
0.51,2.16
0.5,2.04
0.525,2.0
0.475,2.1
0.475,1.9
0.485,1.9
0.435,1.94
0.515,1.74
0.475,2.06
0.48,1.9
0.48,1.92
0.495,1.92
0.5,1.98
0.495,2.0
0.475,1.98
0.51,1.9
0.43,2.04
0.545,1.72
0.44,2.18
0.47,1.76
0.46,1.88
0.51,1.84
0.55,2.04
0.415,2.2
0.5,1.66
0.495,2.0
0.485,1.98
0.43,1.94
0.53,1.72
0.49,2.12
0.48,1.96
0.545,1.92
0.465,2.18
0.57,1.86
0.48,2.28
0.495,1.92
0.495,1.98
0.45,1.98
0.5,1.8
0.54,2.0
0.495,2.16
0.49,1.98
0.445,1.96
0.525,1.78
0.475,2.1
0.52,1.9
0.55,2.08
0.535,2.2
0.455,2.14
0.515,1.82
0.55,2.06
0.41,2.2
0.525,1.64
0.515,2.1
0.46,2.06
0.535,1.84
0.52,2.14
0.54,2.08
0.525,2.16
0.49,2.1
0.485,1.96
0.495,1.94
0.42,1.98
0.495,1.68
0.43,1.98
0.5,1.72
0.525,2.0
0.46,2.1
0.495,1.84
0.505,1.98
0.425,2.02
0.575,1.7
0.49,2.3
0.43,1.96
0.505,1.72
0.455,2.02
0.475,1.82
0.565,1.9
0.475,2.26
0.46,1.9
0.47,1.84
0.505,1.88
0.525,2.02
0.49,2.1
0.55,1.96
0.52,2.2
0.505,2.08
0.515,2.02
0.465,2.06
0.52,1.86
0.5,2.08
0.495,2.0
0.545,1.98
0.525,2.18
0.505,2.1
0.545,2.02
0.47,2.18
0.46,1.88
0.475,1.84
0.525,1.9
0.5,2.1
0.545,2.0
0.52,2.18
0.54,2.08
0.51,2.16
0.545,2.04
0.47,2.18
0.495,1.88
0.48,1.98
0.505,1.92
0.485,2.02
0.51,1.94
0.495,2.04
0.43,1.98
0.495,1.72
0.485,1.98
0.545,1.94
0.565,2.18
0.5,2.26
0.495,2.0
0.51,1.98
0.485,2.04
0.535,1.94
0.525,2.14
0.52,2.1
0.445,2.08
0.485,1.78
0.52,1.94
0.5,2.08
0.53,2.0
0.485,2.12
0.52,1.94
0.41,2.08
0.495,1.64
0.485,1.98
0.575,1.94
0.535,2.3
0.515,2.14
0.575,2.06
0.56,2.3
0.485,2.24
0.5,1.94
0.475,2.0
0.505,1.9
0.51,2.02
0.515,2.04
0.55,2.06
0.565,2.2
0.465,2.26
0.485,1.86
0.475,1.94
0.49,1.9
0.435,1.96
0.495,1.74
0.5,1.98
0.5,2.0
0.54,2.0
0.515,2.16
0.46,2.06
0.51,1.84
0.495,2.04
0.505,1.98
0.52,2.02
0.53,2.08
0.505,2.12
0.5,2.02
0.5,2.0
0.47,2.0
0.545,1.88
0.56,2.18
0.54,2.24
0.52,2.16
0.565,2.08
0.495,2.26
0.49,1.98
0.48,1.96
0.465,1.92
0.495,1.86
0.52,1.98
0.53,2.08
0.505,2.12
0.495,2.02
0.47,1.98
0.465,1.88
0.515,1.86
0.52,2.06
0.51,2.08
0.515,2.04
0.48,2.06
0.455,1.92
0.54,1.82
0.5,2.16
0.425,2.0
0.545,1.7
0.485,2.18
0.52,1.94
0.515,2.08
0.5,2.06
0.45,2.0
0.545,1.8
0.5,2.18
0.475,2.0
0.505,1.9
0.535,2.02
0.46,2.14
0.51,1.84
0.52,2.04
0.53,2.08
0.48,2.12
0.48,1.92
0.485,1.92
0.515,1.94
0.485,2.06
0.55,1.94
0.525,2.2
0.495,2.1
0.57,1.98
0.465,2.28
0.485,1.86
0.51,1.94
0.49,2.04
0.425,1.96
0.51,1.7
0.535,2.04
0.46,2.14
0.46,1.84
0.555,1.84
0.485,2.22
0.465,1.94
0.465,1.86
0.47,1.86
0.45,1.88
0.525,1.8
0.56,2.1
0.485,2.24
0.525,1.94
0.505,2.1
0.46,2.02
0.43,1.84
0.525,1.72
0.525,2.1
0.485,2.1
0.525,1.94
0.465,2.1
0.48,1.86
0.5,1.92
0.515,2.0
0.47,2.06
0.525,1.88
0.47,2.1
0.535,1.88
0.545,2.14
0.5,2.18
0.525,2.0
0.52,2.1
0.45,2.08
0.565,1.8
0.455,2.26
0.55,1.82
0.53,2.2
0.455,2.12
0.505,1.82
0.51,2.02
0.45,2.04
0.47,1.8
0.545,1.88
0.535,2.18
0.525,2.14
0.46,2.1
0.47,1.84
0.53,1.88
0.41,2.12
0.49,1.64
0.56,1.96
0.52,2.24
0.48,2.08
0.515,1.92
0.485,2.06
0.46,1.94
0.5,1.84
0.455,2.0
0.505,1.82
0.52,2.02
0.495,2.08
0.485,1.98
0.53,1.94
0.47,2.12
0.505,1.88
0.5,2.02
0.49,2.0
0.57,1.96
0.555,2.28
0.565,2.22
0.485,2.26
0.46,1.94
0.48,1.84
0.565,1.92
0.395,2.26
0.555,1.58
0.6,2.22
0.505,2.4
0.52,2.02
0.48,2.08
0.55,1.92
0.535,2.2
0.485,2.14
0.5,1.94
0.57,2.0
0.455,2.28
0.495,1.82
0.51,1.98
0.51,2.04
0.555,2.04
0.545,2.22
0.475,2.18
0.44,1.9
0.51,1.76
0.47,2.04
0.56,1.88
0.47,2.24
0.505,1.88
0.46,2.02
0.495,1.84
0.53,1.98
0.51,2.12
0.57,2.04
0.525,2.28
0.415,2.1
0.45,1.66
0.485,1.8
0.52,1.94
0.495,2.08
0.5,1.98
0.53,2.0
0.53,2.12
0.57,2.12
0.555,2.28
0.46,2.22
0.5,1.84
