Cooperate Rate,Average Reward
0.535,2.14
0.39,2.14
0.54,1.56
0.475,2.16
0.49,1.9
0.455,1.96
0.465,1.82
0.47,1.86
0.5,1.88
0.46,2.0
0.52,1.84
0.495,2.08
0.525,1.98
0.555,2.1
0.465,2.22
0.45,1.86
0.555,1.8
0.555,2.22
0.515,2.22
0.475,2.06
0.435,1.9
0.45,1.74
0.505,1.8
0.52,2.02
0.49,2.08
0.455,1.96
0.5,1.82
0.56,2.0
0.51,2.24
0.48,2.04
0.53,1.92
0.53,2.12
0.53,2.12
0.455,2.12
0.49,1.82
0.485,1.96
0.505,1.94
0.465,2.02
0.555,1.86
0.505,2.22
0.505,2.02
0.405,2.02
0.54,1.62
0.485,2.16
0.535,1.94
0.52,2.14
0.52,2.08
0.42,2.08
0.505,1.68
0.505,2.02
0.48,2.02
0.52,1.92
0.51,2.08
0.47,2.04
0.525,1.88
0.49,2.1
0.525,1.96
0.545,2.1
0.52,2.18
0.48,2.08
0.585,1.92
0.445,2.34
0.5,1.78
0.485,2.0
0.505,1.94
0.525,2.02
0.54,2.1
0.52,2.16
0.49,2.08
0.495,1.96
0.505,1.98
0.45,2.02
0.475,1.8
0.51,1.9
0.54,2.04
0.53,2.16
0.49,2.12
0.505,1.96
0.46,2.02
0.46,1.84
0.505,1.84
0.535,2.02
0.495,2.14
0.49,1.98
0.57,1.96
0.49,2.28
0.485,1.96
0.515,1.94
0.485,2.06
0.535,1.94
0.56,2.14
0.58,2.24
0.53,2.32
0.5,2.12
0.44,2.0
0.52,1.76
0.49,2.08
0.485,1.96
0.54,1.94
0.47,2.16
0.585,1.88
0.55,2.34
0.555,2.2
0.49,2.22
0.51,1.96
0.56,2.04
0.41,2.24
0.52,1.64
0.44,2.08
0.525,1.76
0.495,2.1
0.555,1.98
0.455,2.22
0.55,1.82
0.55,2.2
0.44,2.2
0.53,1.76
0.43,2.12
0.465,1.72
0.565,1.86
0.53,2.26
0.535,2.12
0.52,2.14
0.51,2.08
0.555,2.04
0.49,2.22
0.525,1.96
0.52,2.1
0.46,2.08
0.515,1.84
0.515,2.06
0.56,2.06
0.5,2.24
0.465,2.0
0.545,1.86
0.49,2.18
0.505,1.96
0.55,2.02
0.56,2.2
0.455,2.24
0.485,1.82
0.52,1.94
0.525,2.08
0.54,2.1
0.495,2.16
0.575,1.98
0.535,2.3
0.46,2.14
0.48,1.84
0.465,1.92
0.48,1.86
0.51,1.92
0.475,2.04
0.465,1.9
0.445,1.86
0.46,1.78
0.445,1.84
0.505,1.78
0.485,2.02
0.53,1.94
0.47,2.12
0.49,1.88
0.505,1.96
0.51,2.02
0.47,2.04
0.475,1.88
0.54,1.9
0.47,2.16
0.47,1.88
0.485,1.88
0.445,1.94
0.48,1.78
0.525,1.92
0.545,2.1
0.5,2.18
0.52,2.0
0.505,2.08
0.56,2.02
0.495,2.24
0.605,1.98
0.54,2.42
0.545,2.16
0.505,2.18
0.45,2.02
0.46,1.8
0.49,1.84
0.505,1.96
0.465,2.02
0.49,1.86
0.5,1.96
0.415,2.0
0.48,1.66
0.525,1.92
0.465,2.1
0.425,1.86
0.525,1.7
0.48,2.1
0.48,1.92
0.525,1.92
0.475,2.1
0.52,1.9
0.56,2.08
0.53,2.24
0.51,2.12
0.495,2.04
0.54,1.98
0.465,2.16
0.49,1.86
0.555,1.96
0.505,2.22
0.47,2.02
0.47,1.88
0.445,1.88
0.495,1.78
0.495,1.98
0.445,1.98
0.44,1.78
0.545,1.76
0.51,2.18
0.56,2.04
0.52,2.24
0.485,2.08
0.505,1.94
0.46,2.02
0.485,1.84
0.465,1.94
0.515,1.86
0.48,2.06
0.5,1.92
0.51,2.0
0.48,2.04
0.46,1.92
0.46,1.84
0.5,1.84
0.53,2.0
0.51,2.12
0.52,2.04
0.53,2.08
0.535,2.12
0.53,2.14
0.495,2.12
0.52,1.98
0.525,2.08
0.455,2.1
0.49,1.82
0.52,1.96
0.515,2.08
0.515,2.06
0.5,2.06
0.515,2.0
0.475,2.06
0.565,1.9
0.47,2.26
0.495,1.88
0.555,1.98
0.54,2.22
0.44,2.16
0.515,1.76
0.44,2.06
0.465,1.76
0.55,1.86
0.5,2.2
0.555,2.0
0.445,2.22
0.495,1.78
0.525,1.98
0.425,2.1
0.48,1.7
0.54,1.92
0.515,2.16
0.565,2.06
0.48,2.26
0.465,1.92
0.465,1.86
0.54,1.86
0.445,2.16
0.48,1.78
0.575,1.92
0.53,2.3
0.47,2.12
0.48,1.88
0.47,1.92
0.565,1.88
0.47,2.26
0.53,1.88
0.505,2.12
0.53,2.02
0.54,2.12
0.48,2.16
0.465,1.92
0.52,1.86
0.52,2.08
0.53,2.08
0.465,2.12
0.555,1.86
0.5,2.22
0.545,2.0
0.54,2.18
0.54,2.16
0.44,2.16
0.435,1.76
0.495,1.74
0.49,1.98
0.42,1.96
0.53,1.68
0.42,2.12
0.56,1.68
0.49,2.24
0.48,1.96
0.47,1.92
0.455,1.88
0.495,1.82
0.575,1.98
0.445,2.3
0.485,1.78
0.52,1.94
0.49,2.08
0.5,1.96
0.565,2.0
0.52,2.26
0.475,2.08
0.52,1.9
0.52,2.08
0.485,2.08
0.49,1.94
0.5,1.96
0.455,2.0
0.475,1.82
0.54,1.9
0.515,2.16
0.54,2.06
0.47,2.16
0.45,1.88
0.525,1.8
0.515,2.1
0.495,2.06
0.46,1.98
0.54,1.84
0.45,2.16
0.53,1.8
0.5,2.12
0.515,2.0
0.46,2.06
0.495,1.84
0.55,1.98
0.475,2.2
0.495,1.9
0.44,1.98
0.505,1.76
0.525,2.02
0.555,2.1
0.57,2.22
0.475,2.28
0.48,1.9
0.455,1.92
0.48,1.82
0.51,1.92
0.54,2.04
0.51,2.16
0.525,2.04
0.525,2.1
0.43,2.1
0.455,1.72
0.44,1.82
0.53,1.76
0.44,2.12
0.49,1.76
0.42,1.96
0.475,1.68
0.465,1.9
0.49,1.86
0.495,1.96
0.48,1.98
0.45,1.92
0.51,1.8
0.48,2.04
0.52,1.92
0.5,2.08
0.44,2.0
0.475,1.76
0.52,1.9
0.56,2.08
0.495,2.24
0.455,1.98
0.52,1.82
0.45,2.08
0.54,1.8
0.515,2.16
0.475,2.06
0.535,1.9
0.49,2.14
0.525,1.96
0.525,2.1
0.565,2.1
0.58,2.26
0.52,2.32
0.525,2.08
0.44,2.1
0.535,1.76
0.505,2.14
0.475,2.02
0.45,1.9
0.505,1.8
0.56,2.02
0.455,2.24
0.49,1.82
0.495,1.96
0.455,1.98
0.5,1.82
0.46,2.0
0.565,1.84
0.485,2.26
