Cooperate Rate,Average Reward
0.48,1.9199999999999997
0.475,1.920000000000002
0.47,1.8999999999999995
0.47,1.8800000000000017
0.465,1.8799999999999992
0.465,1.8599999999999988
0.465,1.8599999999999988
0.465,1.8600000000000023
0.465,1.8600000000000008
0.465,1.8599999999999974
0.46,1.8600000000000023
0.455,1.8399999999999983
0.455,1.8199999999999994
0.455,1.8199999999999983
0.45,1.8199999999999976
0.45,1.8000000000000003
0.45,1.7999999999999992
0.45,1.8000000000000003
0.45,1.8000000000000032
0.445,1.7999999999999985
0.445,1.780000000000001
0.44,1.780000000000003
0.44,1.7599999999999967
0.435,1.7599999999999993
0.43,1.740000000000003
0.43,1.7200000000000002
0.43,1.72
0.425,1.7200000000000026
0.425,1.699999999999997
0.425,1.7000000000000037
0.425,1.699999999999999
0.42,1.6999999999999988
0.42,1.6800000000000008
0.42,1.679999999999999
0.415,1.6799999999999986
0.415,1.6600000000000035
0.415,1.6600000000000006
0.41,1.6600000000000008
0.41,1.64
0.415,1.6400000000000008
0.415,1.6599999999999986
0.41,1.6599999999999997
0.405,1.6399999999999988
0.405,1.6199999999999997
0.4,1.6200000000000003
0.4,1.5999999999999983
0.4,1.6000000000000028
0.395,1.5999999999999983
0.4,1.5799999999999983
0.395,1.5999999999999992
0.395,1.5799999999999996
0.4,1.5799999999999983
0.4,1.5999999999999956
0.4,1.6000000000000014
0.405,1.5999999999999972
0.405,1.6200000000000032
0.405,1.6199999999999983
0.4,1.6200000000000025
0.4,1.599999999999998
0.395,1.6000000000000032
0.395,1.5800000000000014
0.395,1.5800000000000003
0.395,1.58
0.395,1.5800000000000014
0.395,1.5800000000000016
0.395,1.579999999999999
0.395,1.5800000000000014
0.39,1.5800000000000005
0.39,1.560000000000003
0.39,1.5600000000000012
0.39,1.5599999999999994
0.39,1.5599999999999978
0.385,1.5599999999999996
0.385,1.539999999999998
0.385,1.5400000000000014
0.38,1.539999999999999
0.38,1.520000000000002
0.38,1.5199999999999978
0.375,1.5199999999999962
0.375,1.5
0.375,1.499999999999999
0.37,1.4999999999999967
0.365,1.480000000000002
0.365,1.459999999999997
0.365,1.4599999999999977
0.365,1.4599999999999986
0.365,1.4599999999999975
0.36,1.4600000000000009
0.36,1.4399999999999988
0.36,1.4399999999999997
0.36,1.440000000000001
0.36,1.4400000000000028
0.355,1.4399999999999977
0.355,1.419999999999998
0.355,1.4199999999999997
0.355,1.419999999999998
0.355,1.4199999999999975
0.355,1.4200000000000004
0.355,1.4199999999999995
0.35,1.4199999999999988
0.35,1.3999999999999995
0.345,1.3999999999999977
0.345,1.3799999999999994
0.34,1.3799999999999972
0.335,1.3600000000000014
0.33,1.3399999999999976
0.325,1.3200000000000003
0.32,1.2999999999999994
0.32,1.2799999999999998
0.32,1.2799999999999983
0.32,1.279999999999997
0.325,1.2800000000000014
0.325,1.3000000000000003
0.32,1.3
0.325,1.2800000000000002
0.325,1.299999999999998
0.325,1.2999999999999994
0.325,1.300000000000001
0.32,1.299999999999999
0.315,1.2800000000000002
0.31,1.2600000000000007
0.31,1.2400000000000002
0.31,1.2399999999999998
0.31,1.2400000000000002
0.31,1.2399999999999967
0.31,1.239999999999997
0.31,1.24
0.31,1.2399999999999993
0.305,1.24
0.305,1.219999999999997
0.305,1.2200000000000006
0.305,1.2200000000000013
0.305,1.219999999999999
0.3,1.2199999999999998
0.3,1.2000000000000004
0.3,1.199999999999999
0.3,1.199999999999999
0.295,1.2000000000000004
0.295,1.1799999999999995
0.29,1.1800000000000004
0.29,1.1599999999999995
0.285,1.159999999999998
0.285,1.1399999999999988
0.285,1.1399999999999997
0.28,1.14
0.275,1.1199999999999992
0.275,1.0999999999999988
0.275,1.100000000000001
0.275,1.099999999999999
0.275,1.1000000000000008
0.275,1.1
0.275,1.1
0.28,1.1000000000000003
0.275,1.1200000000000006
0.275,1.1000000000000005
0.275,1.1000000000000008
0.275,1.1
0.275,1.0999999999999983
0.275,1.1
0.275,1.100000000000002
0.275,1.1000000000000003
0.275,1.1000000000000005
0.27,1.1
0.27,1.0799999999999994
0.27,1.08
0.27,1.079999999999999
0.27,1.0799999999999996
0.27,1.0799999999999998
0.27,1.0799999999999979
0.27,1.0799999999999994
0.27,1.0799999999999983
0.27,1.0799999999999985
0.27,1.079999999999999
0.27,1.0800000000000007
0.27,1.08
0.27,1.0800000000000005
0.27,1.0799999999999976
0.265,1.0800000000000016
0.265,1.0600000000000005
0.265,1.0599999999999985
0.265,1.06
0.265,1.0600000000000003
0.265,1.0599999999999994
0.265,1.0599999999999994
0.265,1.0599999999999992
0.265,1.06
0.27,1.0599999999999992
0.27,1.0800000000000005
0.27,1.08
0.27,1.079999999999998
0.265,1.079999999999998
0.265,1.0600000000000005
0.26,1.059999999999998
0.26,1.0399999999999998
0.26,1.04
0.26,1.039999999999999
0.26,1.0400000000000003
0.265,1.040000000000001
0.265,1.0600000000000005
0.26,1.059999999999999
0.26,1.039999999999999
0.255,1.0399999999999998
0.255,1.0200000000000005
0.255,1.0200000000000002
0.255,1.0199999999999982
0.255,1.0200000000000007
0.255,1.0200000000000002
0.255,1.0199999999999998
0.255,1.0199999999999991
0.255,1.020000000000001
0.25,1.02
0.25,0.9999999999999987
0.25,1.0
0.25,0.9999999999999999
0.25,0.999999999999999
0.25,1.0000000000000007
0.25,0.9999999999999993
0.25,1.0000000000000009
0.25,0.9999999999999987
0.25,0.9999999999999993
0.25,0.9999999999999994
0.25,1.0000000000000009
0.245,0.9999999999999996
0.245,0.9799999999999983
0.24,0.9799999999999993
0.235,0.9599999999999995
0.235,0.9400000000000016
0.235,0.9399999999999991
0.235,0.9399999999999992
0.235,0.94
0.235,0.9400000000000004
0.235,0.9399999999999997
0.235,0.9400000000000002
0.23,0.94
0.23,0.9199999999999988
0.225,0.9200000000000013
0.225,0.9000000000000006
0.225,0.9000000000000012
0.225,0.8999999999999985
0.22,0.8999999999999972
0.22,0.8800000000000001
0.22,0.8799999999999996
0.22,0.8800000000000006
0.22,0.8800000000000009
0.22,0.8800000000000019
0.22,0.8800000000000011
0.215,0.8799999999999997
0.215,0.8600000000000013
0.215,0.8600000000000005
0.215,0.8600000000000005
0.215,0.8599999999999993
0.215,0.8600000000000003
