Cooperate Rate,Average Reward
0.54,2.16
0.56,2.16
0.495,2.24
0.44,1.98
0.54,1.76
0.465,2.16
0.52,1.86
0.485,2.08
0.47,1.94
0.505,1.88
0.46,2.02
0.535,1.84
0.525,2.14
0.545,2.1
0.485,2.18
0.505,1.94
0.46,2.02
0.555,1.84
0.495,2.22
0.51,1.98
0.53,2.04
0.49,2.12
0.405,1.96
0.46,1.62
0.49,1.84
0.51,1.96
0.505,2.04
0.49,2.02
0.485,1.96
0.47,1.94
0.475,1.88
0.415,1.9
0.53,1.66
0.49,2.12
0.495,1.96
0.57,1.98
0.515,2.28
0.49,2.06
0.505,1.96
0.455,2.02
0.535,1.82
0.515,2.14
0.525,2.06
0.495,2.1
0.5,1.98
0.55,2.0
0.54,2.2
0.525,2.16
0.53,2.1
0.485,2.12
0.52,1.94
0.55,2.08
0.475,2.2
0.465,1.9
0.545,1.86
0.46,2.18
0.47,1.84
0.505,1.88
0.495,2.02
0.51,1.98
0.55,2.04
0.48,2.2
0.455,1.92
0.45,1.82
0.5,1.8
0.48,2.0
0.465,1.92
0.51,1.86
0.515,2.04
0.475,2.06
0.525,1.9
0.495,2.1
0.5,1.98
0.515,2.0
0.495,2.06
0.525,1.98
0.56,2.1
0.49,2.24
0.495,1.96
0.53,1.98
0.515,2.12
0.51,2.06
0.57,2.04
0.485,2.28
0.49,1.94
0.57,1.96
0.535,2.28
0.485,2.14
0.42,1.94
0.485,1.68
0.515,1.94
0.57,2.06
0.445,2.28
0.485,1.78
0.425,1.94
0.465,1.7
0.515,1.86
0.46,2.06
0.49,1.84
0.49,1.96
0.475,1.96
0.55,1.9
0.515,2.2
0.49,2.06
0.45,1.96
0.54,1.8
0.48,2.16
0.525,1.92
0.475,2.1
0.495,1.9
0.53,1.98
0.555,2.12
0.49,2.22
0.56,1.96
0.525,2.24
0.48,2.1
0.49,1.92
0.48,1.96
0.475,1.92
0.525,1.9
0.44,2.1
0.5,1.76
0.545,2.0
0.435,2.18
0.515,1.74
0.48,2.06
0.465,1.92
0.46,1.86
0.5,1.84
0.515,2.0
0.445,2.06
0.475,1.78
0.46,1.9
0.495,1.84
0.475,1.98
0.48,1.9
0.505,1.92
0.5,2.02
0.485,2.0
0.48,1.94
0.49,1.92
