Cooperate Rate,Average Reward
0.525,2.1
0.555,2.1
0.515,2.22
0.525,2.06
0.47,2.1
0.52,1.88
0.495,2.08
0.57,1.98
0.51,2.28
0.535,2.04
0.49,2.14
0.5,1.96
0.51,2.0
0.52,2.04
0.49,2.08
0.49,1.96
0.525,1.96
0.465,2.1
0.425,1.86
0.535,1.7
0.525,2.14
0.51,2.1
0.5,2.04
0.495,2.0
0.515,1.98
0.495,2.06
0.485,1.98
0.445,1.94
0.53,1.78
0.5,2.12
0.505,2.0
0.515,2.02
0.505,2.06
0.46,2.02
0.49,1.84
0.485,1.96
0.5,1.94
0.515,2.0
0.46,2.06
0.495,1.84
0.505,1.98
0.515,2.02
0.45,2.06
0.475,1.8
0.535,1.9
0.485,2.14
0.475,1.94
0.475,1.9
0.555,1.9
0.525,2.22
0.475,2.1
0.46,1.9
0.51,1.84
0.505,2.04
0.475,2.02
0.45,1.9
0.495,1.8
0.51,1.98
0.52,2.04
0.455,2.08
0.48,1.82
0.5,1.92
0.46,2.0
0.51,1.84
0.505,2.04
0.48,2.02
0.525,1.92
0.475,2.1
0.525,1.9
0.465,2.1
0.505,1.86
0.48,2.02
0.49,1.92
0.505,1.96
0.515,2.02
0.545,2.06
0.49,2.18
0.515,1.96
0.53,2.06
0.45,2.12
0.425,1.8
0.485,1.7
0.545,1.94
0.525,2.18
0.515,2.1
0.5,2.06
0.5,2.0
0.48,2.0
0.53,1.92
0.57,2.12
0.5,2.28
0.525,2.0
0.475,2.1
0.595,1.9
0.45,2.38
0.505,1.8
0.5,2.02
0.53,2.0
0.43,2.12
0.555,1.72
0.495,2.22
0.545,1.98
0.57,2.18
0.465,2.28
0.46,1.86
0.47,1.84
0.51,1.88
0.49,2.04
0.475,1.96
0.51,1.9
0.54,2.04
0.485,2.16
0.485,1.94
0.495,1.94
0.525,1.98
0.46,2.1
0.54,1.84
0.505,2.16
0.54,2.02
0.485,2.16
0.505,1.94
0.5,2.02
0.585,2.0
0.515,2.34
0.485,2.06
0.455,1.94
0.485,1.82
0.455,1.94
0.505,1.82
0.425,2.02
0.425,1.7
0.47,1.7
0.51,1.88
0.495,2.04
0.425,1.98
0.445,1.7
0.45,1.78
0.405,1.8
0.52,1.62
0.49,2.08
0.5,1.96
0.555,2.0
0.495,2.22
0.485,1.98
0.5,1.94
0.5,2.0
0.485,2.0
0.485,1.94
0.55,1.94
0.455,2.2
0.445,1.82
0.49,1.78
0.48,1.96
0.455,1.92
0.46,1.82
0.465,1.84
0.495,1.86
0.525,1.98
0.53,2.1
0.52,2.12
0.5,2.08
0.53,2.0
0.49,2.12
0.48,1.96
0.525,1.92
0.475,2.1
0.45,1.9
0.465,1.8
0.485,1.86
0.41,1.94
0.465,1.64
0.495,1.86
0.56,1.98
0.44,2.24
0.47,1.76
0.51,1.88
0.54,2.04
0.48,2.16
0.505,1.92
0.505,2.02
0.505,2.02
0.525,2.02
0.53,2.1
0.465,2.12
0.485,1.86
0.475,1.94
0.525,1.9
0.485,2.1
0.51,1.94
0.495,2.04
0.495,1.98
0.545,1.98
0.43,2.18
0.525,1.72
0.525,2.1
0.5,2.1
0.51,2.0
0.505,2.04
0.47,2.02
0.47,1.88
0.51,1.88
0.475,2.04
0.535,1.9
0.515,2.14
0.535,2.06
0.475,2.14
0.485,1.9
0.5,1.94
0.515,2.0
0.495,2.06
0.53,1.98
0.515,2.12
0.47,2.06
0.44,1.88
0.465,1.76
0.5,1.86
0.465,2.0
0.5,1.86
0.52,2.0
0.52,2.08
0.42,2.08
0.515,1.68
0.53,2.06
0.49,2.12
0.505,1.96
0.45,2.02
0.53,1.8
0.53,2.12
0.485,2.12
0.495,1.94
0.42,1.98
0.58,1.68
0.505,2.32
0.485,2.02
0.55,1.94
0.53,2.2
0.45,2.12
0.475,1.8
0.545,1.9
0.565,2.18
0.485,2.26
0.56,1.94
0.505,2.24
0.495,2.02
0.465,1.98
0.53,1.86
0.505,2.12
0.465,2.02
0.45,1.86
0.515,1.8
0.525,2.06
0.505,2.1
0.52,2.02
0.485,2.08
0.515,1.94
0.49,2.06
0.465,1.96
0.445,1.86
0.55,1.78
0.54,2.2
0.515,2.16
0.53,2.06
0.435,2.12
0.49,1.74
0.51,1.96
0.47,2.04
0.43,1.88
0.495,1.72
0.455,1.98
0.42,1.82
0.515,1.68
0.48,2.06
0.495,1.92
0.485,1.98
0.57,1.94
0.5,2.28
0.51,2.0
0.53,2.04
0.44,2.12
0.52,1.76
0.525,2.08
0.49,2.1
0.465,1.96
0.525,1.86
0.5,2.1
0.495,2.0
0.455,1.98
