Cooperate Rate,Average Reward
0.445,1.78
0.525,1.78
0.53,2.1
0.485,2.12
0.535,1.94
0.5,2.14
0.435,2.0
0.47,1.74
0.55,1.88
0.485,2.2
0.535,1.94
0.455,2.14
0.47,1.82
0.515,1.88
0.435,2.06
0.49,1.74
0.44,1.96
0.435,1.76
0.525,1.74
0.44,2.1
0.47,1.76
0.505,1.88
0.515,2.02
0.5,2.06
0.5,2.0
0.565,2.0
0.54,2.26
0.505,2.16
0.53,2.02
0.515,2.12
0.475,2.06
0.53,1.9
0.495,2.12
0.54,1.98
0.5,2.16
0.44,2.0
0.485,1.76
0.545,1.94
0.47,2.18
0.49,1.88
0.56,1.96
0.51,2.24
0.48,2.04
0.48,1.92
0.435,1.92
0.53,1.74
0.495,2.12
0.485,1.98
0.445,1.94
0.53,1.78
0.53,2.12
0.54,2.12
0.525,2.16
0.5,2.1
0.54,2.0
0.535,2.16
0.5,2.14
0.45,2.0
0.54,1.8
0.515,2.16
0.545,2.06
0.445,2.18
0.475,1.78
0.47,1.9
0.455,1.88
0.51,1.82
0.505,2.04
0.45,2.02
0.48,1.8
0.49,1.92
0.575,1.96
0.495,2.3
0.48,1.98
0.44,1.92
0.555,1.76
0.48,2.22
0.46,1.92
0.47,1.84
0.5,1.88
0.495,2.0
0.49,1.98
0.525,1.96
0.505,2.1
0.43,2.02
0.515,1.72
0.47,2.06
0.55,1.88
0.465,2.2
0.455,1.86
0.49,1.82
0.48,1.96
0.495,1.92
0.515,1.98
0.475,2.06
0.485,1.9
0.475,1.94
0.505,1.9
0.565,2.02
0.48,2.26
0.49,1.92
0.46,1.96
0.43,1.84
0.46,1.72
0.505,1.84
0.5,2.02
0.47,2.0
0.485,1.88
0.475,1.94
0.47,1.9
0.48,1.88
0.54,1.92
0.485,2.16
0.435,1.94
0.45,1.74
0.485,1.8
0.495,1.94
0.495,1.98
0.46,1.98
0.495,1.84
0.49,1.98
0.515,1.96
0.505,2.06
0.535,2.02
0.43,2.14
0.46,1.72
0.485,1.84
0.47,1.94
0.535,1.88
0.44,2.14
0.5,1.76
0.49,2.0
0.435,1.96
0.495,1.74
0.53,1.98
0.455,2.12
0.445,1.82
0.405,1.78
0.51,1.62
0.5,2.04
0.57,2.0
0.475,2.28
0.44,1.9
0.5,1.76
0.505,2.0
0.565,2.02
0.53,2.26
0.5,2.12
0.525,2.0
0.455,2.1
0.495,1.82
0.5,1.98
0.515,2.0
0.44,2.06
0.51,1.76
0.535,2.04
0.5,2.14
0.495,2.0
0.51,1.98
0.54,2.04
0.535,2.16
0.505,2.14
0.48,2.02
0.465,1.92
0.48,1.86
0.515,1.92
0.565,2.06
0.515,2.26
0.525,2.06
0.505,2.1
0.5,2.02
0.515,2.0
0.545,2.06
0.575,2.18
0.465,2.3
0.52,1.86
0.53,2.08
0.485,2.12
0.505,1.94
0.54,2.02
0.49,2.16
0.51,1.96
0.49,2.04
0.58,1.96
0.555,2.32
0.495,2.22
0.475,1.98
0.49,1.9
0.535,1.96
0.525,2.14
0.58,2.1
0.53,2.32
0.455,2.12
0.515,1.82
0.48,2.06
0.555,1.92
0.56,2.22
0.5,2.24
0.43,2.0
0.525,1.72
0.51,2.1
0.515,2.04
0.575,2.06
0.465,2.3
0.48,1.86
0.435,1.92
0.45,1.74
0.555,1.8
0.435,2.22
0.565,1.74
0.505,2.26
0.475,2.02
0.47,1.9
0.485,1.88
0.485,1.94
0.535,1.94
0.51,2.14
0.48,2.04
0.485,1.92
0.52,1.94
0.485,2.08
0.5,1.94
0.525,2.0
0.495,2.1
0.455,1.98
0.525,1.82
0.47,2.1
0.515,1.88
0.495,2.06
0.515,1.98
0.465,2.06
0.47,1.86
0.445,1.88
0.495,1.78
0.45,1.98
0.515,1.8
0.495,2.06
0.48,1.98
0.52,1.92
0.44,2.08
0.475,1.76
0.48,1.9
0.495,1.92
0.53,1.98
0.485,2.12
0.475,1.94
0.47,1.9
0.51,1.88
0.485,2.04
0.53,1.94
0.49,2.12
0.495,1.96
