Cooperate Rate,Average Reward
0.47,1.88
0.49,1.88
0.47,1.96
0.535,1.88
0.505,2.14
0.48,2.02
0.535,1.92
0.48,2.14
0.485,1.92
0.5,1.94
0.49,2.0
0.525,1.96
0.515,2.1
0.545,2.06
0.49,2.18
0.54,1.96
0.445,2.16
0.475,1.78
0.49,1.9
0.46,1.96
0.56,1.84
0.5,2.24
0.49,2.0
0.51,1.96
0.445,2.04
0.525,1.78
0.5,2.1
0.475,2.0
0.485,1.9
0.505,1.94
0.57,2.02
0.5,2.28
0.59,2.0
0.525,2.36
0.45,2.1
0.54,1.8
0.495,2.16
0.485,1.98
0.455,1.94
0.485,1.82
0.475,1.94
0.53,1.9
0.45,2.12
0.555,1.8
0.53,2.22
0.455,2.12
0.535,1.82
0.46,2.14
0.48,1.84
0.51,1.92
0.485,2.04
0.5,1.94
0.485,2.0
0.44,1.94
0.49,1.76
0.485,1.96
0.47,1.94
0.5,1.88
0.495,2.0
0.495,1.98
0.49,1.98
0.485,1.96
0.515,1.94
0.495,2.06
0.53,1.98
0.5,2.12
0.47,2.0
0.525,1.88
0.44,2.1
0.49,1.76
0.505,1.96
0.53,2.02
0.495,2.12
0.51,1.98
0.475,2.04
0.475,1.9
0.45,1.9
0.51,1.8
0.51,2.04
0.48,2.04
0.54,1.92
0.52,2.16
0.44,2.08
0.495,1.76
0.505,1.98
0.495,2.02
0.47,1.98
0.515,1.88
0.455,2.06
0.48,1.82
0.515,1.92
0.48,2.06
0.48,1.92
0.51,1.92
0.5,2.04
0.505,2.0
0.485,2.02
0.52,1.94
0.51,2.08
0.5,2.04
0.53,2.0
0.455,2.12
0.49,1.82
0.51,1.96
0.495,2.04
0.44,1.98
0.48,1.76
0.495,1.92
0.475,1.98
0.53,1.9
0.54,2.12
0.51,2.16
0.5,2.04
0.52,2.0
0.46,2.08
0.51,1.84
0.49,2.04
0.5,1.96
0.465,2.0
0.515,1.86
0.515,2.06
0.49,2.06
0.545,1.96
0.505,2.18
0.545,2.02
0.49,2.18
0.495,1.96
0.52,1.98
0.5,2.08
0.495,2.0
0.49,1.98
0.465,1.96
0.545,1.86
0.495,2.18
0.555,1.98
0.5,2.22
0.495,2.0
0.56,1.98
0.5,2.24
0.52,2.0
0.485,2.08
0.465,1.94
0.415,1.86
0.465,1.66
0.485,1.86
0.515,1.94
0.475,2.06
0.49,1.9
0.575,1.96
0.445,2.3
0.49,1.78
0.49,1.96
0.455,1.96
0.495,1.82
0.46,1.98
0.545,1.84
0.555,2.18
0.47,2.22
0.48,1.88
0.54,1.92
0.51,2.16
0.49,2.04
0.49,1.96
0.565,1.96
0.485,2.26
0.46,1.94
0.48,1.84
0.52,1.92
0.52,2.08
0.485,2.08
0.465,1.94
0.525,1.86
0.455,2.1
0.545,1.82
0.53,2.18
0.505,2.12
0.515,2.02
0.475,2.06
0.435,1.9
0.505,1.74
0.52,2.02
0.56,2.08
0.485,2.24
0.53,1.94
0.55,2.12
0.47,2.2
0.5,1.88
0.48,2.0
0.495,1.92
0.51,1.98
0.485,2.04
0.5,1.94
0.5,2.0
0.49,2.0
0.5,1.96
0.495,2.0
0.49,1.98
0.565,1.96
0.58,2.26
0.58,2.32
0.49,2.32
0.485,1.96
0.5,1.94
0.5,2.0
0.465,2.0
0.56,1.86
0.5,2.24
0.535,2.0
0.45,2.14
0.49,1.8
0.53,1.96
0.475,2.12
0.475,1.9
0.525,1.9
0.49,2.1
0.53,1.96
0.535,2.12
0.5,2.14
0.49,2.0
0.485,1.96
0.49,1.94
0.495,1.96
0.465,1.98
0.41,1.86
0.485,1.64
0.485,1.94
0.565,1.94
0.515,2.26
0.455,2.06
0.515,1.82
0.5,2.06
0.52,2.0
