Cooperate Rate,Average Reward
0.49,1.96
0.56,1.96
0.455,2.24
0.495,1.82
0.505,1.98
0.585,2.02
0.46,2.34
0.555,1.84
0.46,2.22
0.535,1.84
0.485,2.14
0.475,1.94
0.55,1.9
0.495,2.2
0.47,1.98
0.495,1.88
0.46,1.98
0.485,1.84
0.52,1.94
0.49,2.08
0.455,1.96
0.5,1.82
0.535,2.0
0.565,2.14
0.485,2.26
0.455,1.94
0.49,1.82
0.53,1.96
0.48,2.12
0.53,1.92
0.465,2.12
0.425,1.86
0.5,1.7
0.48,2.0
0.485,1.92
0.52,1.94
0.535,2.08
0.505,2.14
0.535,2.02
0.515,2.14
0.51,2.06
0.51,2.04
0.425,2.04
0.455,1.7
0.465,1.82
0.435,1.86
0.49,1.74
0.485,1.96
0.47,1.94
0.52,1.88
0.44,2.08
0.475,1.76
0.455,1.9
0.515,1.82
0.51,2.06
0.465,2.04
0.565,1.86
0.485,2.26
0.435,1.94
0.48,1.74
0.46,1.92
0.515,1.84
0.48,2.06
0.56,1.92
0.5,2.24
0.505,2.0
0.405,2.02
0.485,1.62
0.495,1.94
0.48,1.98
0.415,1.92
0.46,1.66
0.505,1.84
0.48,2.02
0.53,1.92
0.535,2.12
0.515,2.14
0.475,2.06
0.46,1.9
0.45,1.84
0.435,1.8
0.52,1.74
0.515,2.08
0.505,2.06
0.485,2.02
0.54,1.94
0.525,2.16
0.485,2.1
0.445,1.94
0.5,1.78
0.465,2.0
0.49,1.86
0.465,1.96
0.43,1.86
0.515,1.72
0.51,2.06
0.52,2.04
0.545,2.08
0.46,2.18
0.545,1.84
0.525,2.18
0.505,2.1
0.505,2.02
0.525,2.02
0.465,2.1
0.47,1.86
0.51,1.88
0.58,2.04
0.485,2.32
0.47,1.94
0.525,1.88
0.505,2.1
0.495,2.02
0.51,1.98
0.455,2.04
0.48,1.82
0.47,1.92
0.46,1.88
0.47,1.84
0.525,1.88
0.465,2.1
0.46,1.86
0.46,1.84
0.46,1.84
0.515,1.84
0.52,2.06
0.49,2.08
0.505,1.96
0.49,2.02
0.535,1.96
0.48,2.14
0.47,1.92
0.525,1.88
0.54,2.1
0.48,2.16
0.545,1.92
0.45,2.18
0.475,1.8
0.56,1.9
0.575,2.24
0.465,2.3
0.52,1.86
0.525,2.08
0.5,2.1
0.465,2.0
0.51,1.86
0.485,2.04
0.55,1.94
0.46,2.2
0.49,1.84
0.525,1.96
0.46,2.1
0.53,1.84
0.54,2.12
0.51,2.16
0.59,2.04
0.5,2.36
0.48,2.0
0.46,1.92
0.485,1.84
0.585,1.94
0.485,2.34
0.525,1.94
0.485,2.1
0.505,1.94
0.5,2.02
0.49,2.0
0.485,1.96
0.5,1.94
0.475,2.0
0.48,1.9
0.515,1.92
0.465,2.06
0.495,1.86
0.465,1.98
0.52,1.86
0.465,2.08
0.445,1.86
0.425,1.78
0.405,1.7
0.555,1.62
0.49,2.22
0.525,1.96
0.505,2.1
0.47,2.02
0.52,1.88
0.505,2.08
0.52,2.02
0.54,2.08
0.55,2.16
0.46,2.2
0.51,1.84
0.475,2.04
0.495,1.9
0.52,1.98
0.485,2.08
0.5,1.94
0.5,2.0
0.47,2.0
0.475,1.88
0.52,1.9
0.48,2.08
0.525,1.92
0.55,2.1
0.565,2.2
0.52,2.26
0.545,2.08
0.485,2.18
0.535,1.94
0.495,2.14
0.445,1.98
0.51,1.78
0.485,2.04
0.485,1.94
0.5,1.94
0.485,2.0
0.455,1.94
0.535,1.82
0.54,2.14
0.465,2.16
0.45,1.86
0.505,1.8
0.475,2.02
0.515,1.9
0.48,2.06
0.51,1.92
0.485,2.04
0.505,1.94
0.5,2.02
0.525,2.0
0.485,2.1
0.455,1.94
0.47,1.82
0.455,1.88
0.52,1.82
0.545,2.08
0.505,2.18
0.545,2.02
0.435,2.18
0.485,1.74
0.415,1.94
0.48,1.66
0.48,1.92
0.47,1.92
0.485,1.88
0.52,1.94
0.505,2.08
0.545,2.02
0.55,2.18
0.455,2.2
0.505,1.82
0.485,2.02
0.54,1.94
0.52,2.16
0.46,2.08
0.505,1.84
0.415,2.02
0.53,1.66
0.535,2.12
0.515,2.14
0.505,2.06
0.49,2.02
0.505,1.96
0.555,2.02
0.5,2.22
0.535,2.0
0.515,2.14
0.49,2.06
0.5,1.96
0.41,2.0
0.495,1.64
0.495,1.98
0.51,1.98
0.52,2.04
0.49,2.08
0.475,1.96
0.54,1.9
0.555,2.16
0.48,2.22
0.53,1.92
0.46,2.12
0.485,1.84
0.515,1.94
0.555,2.06
0.605,2.22
0.515,2.42
0.455,2.06
0.495,1.82
0.475,1.98
0.52,1.9
0.475,2.08
0.575,1.9
0.49,2.3
0.465,1.96
0.45,1.86
0.46,1.8
