Cooperate Rate,Average Reward
0.505,2.02
0.555,2.02
0.565,2.22
0.455,2.26
0.47,1.82
0.505,1.88
0.505,2.02
0.54,2.02
0.46,2.16
0.465,1.84
0.455,1.86
0.505,1.82
0.495,2.02
0.51,1.98
0.54,2.04
0.525,2.16
0.45,2.1
0.46,1.8
0.53,1.84
0.425,2.12
0.535,1.7
0.455,2.14
0.53,1.82
0.52,2.12
0.48,2.08
0.5,1.92
0.53,2.0
0.53,2.12
0.505,2.12
0.465,2.02
0.515,1.86
0.51,2.06
0.43,2.04
0.42,1.72
0.55,1.68
0.535,2.2
0.55,2.14
0.525,2.2
0.42,2.1
0.525,1.68
0.48,2.1
0.52,1.92
0.455,2.08
0.435,1.82
0.5,1.74
0.48,2.0
0.56,1.92
0.55,2.24
0.455,2.2
0.51,1.82
0.47,2.04
0.515,1.88
0.5,2.06
0.465,2.0
0.455,1.86
0.455,1.82
0.455,1.82
0.52,1.82
0.56,2.08
0.455,2.24
0.49,1.82
0.54,1.96
0.485,2.16
0.525,1.94
0.54,2.1
0.505,2.16
0.47,2.02
0.53,1.88
0.495,2.12
0.415,1.98
0.505,1.66
0.46,2.02
0.445,1.84
0.47,1.78
0.545,1.88
0.48,2.18
0.525,1.92
0.49,2.1
0.53,1.96
0.47,2.12
0.495,1.88
0.46,1.98
0.51,1.84
0.435,2.04
0.54,1.74
0.47,2.16
0.51,1.88
0.5,2.04
0.55,2.0
0.445,2.2
0.465,1.78
0.455,1.86
0.49,1.82
0.535,1.96
0.46,2.14
0.49,1.84
0.49,1.96
0.495,1.96
0.515,1.98
0.56,2.06
0.525,2.24
0.515,2.1
0.48,2.06
0.485,1.92
0.48,1.94
0.495,1.92
0.49,1.98
0.475,1.96
0.485,1.9
0.515,1.94
0.475,2.06
0.54,1.9
0.46,2.16
0.545,1.84
0.505,2.18
0.52,2.02
0.485,2.08
0.495,1.94
0.545,1.98
0.485,2.18
0.475,1.94
0.51,1.9
0.49,2.04
0.47,1.96
0.475,1.88
0.535,1.9
0.51,2.14
0.5,2.04
0.525,2.0
0.535,2.1
0.49,2.14
0.51,1.96
0.505,2.04
0.53,2.02
0.535,2.12
0.49,2.14
0.49,1.96
0.51,1.96
0.525,2.04
0.455,2.1
0.55,1.82
0.495,2.2
0.47,1.98
0.485,1.88
0.525,1.94
0.53,2.1
0.48,2.12
0.54,1.92
0.495,2.16
0.555,1.98
0.505,2.22
0.52,2.02
0.51,2.08
0.495,2.04
0.545,1.98
0.49,2.18
0.495,1.96
0.55,1.98
0.555,2.2
0.545,2.22
0.515,2.18
0.48,2.06
0.48,1.92
0.565,1.92
0.505,2.26
0.535,2.02
0.465,2.14
0.46,1.86
0.515,1.84
0.535,2.06
0.46,2.14
0.46,1.84
0.52,1.84
0.5,2.08
0.45,2.0
0.475,1.8
0.505,1.9
0.55,2.02
0.48,2.2
0.43,1.92
0.485,1.72
0.44,1.94
0.55,1.76
0.515,2.2
0.535,2.06
0.515,2.14
0.525,2.06
0.51,2.1
0.535,2.04
0.425,2.14
0.475,1.7
0.545,1.9
0.48,2.18
0.445,1.92
0.465,1.78
0.47,1.86
0.5,1.88
0.48,2.0
0.545,1.92
0.48,2.18
0.43,1.92
0.445,1.72
0.555,1.78
0.435,2.22
0.47,1.74
0.485,1.88
0.495,1.94
0.495,1.98
0.55,1.98
0.465,2.2
0.46,1.86
0.525,1.84
0.515,2.1
0.55,2.06
0.45,2.2
0.47,1.8
0.46,1.88
0.51,1.84
0.46,2.04
0.46,1.84
0.495,1.84
0.525,1.98
0.46,2.1
0.505,1.84
0.5,2.02
0.48,2.0
0.52,1.92
0.455,2.08
0.53,1.82
0.525,2.12
0.485,2.1
0.495,1.94
0.485,1.98
0.495,1.94
0.47,1.98
0.495,1.88
0.465,1.98
0.49,1.86
0.53,1.96
0.46,2.12
0.51,1.84
0.455,2.04
0.52,1.82
0.555,2.08
0.47,2.22
0.535,1.88
0.525,2.14
0.465,2.1
0.53,1.86
0.465,2.12
0.465,1.86
0.455,1.86
0.44,1.82
0.485,1.76
0.495,1.94
0.475,1.98
0.565,1.9
0.475,2.26
0.535,1.9
0.515,2.14
0.47,2.06
0.455,1.88
0.495,1.82
0.5,1.98
0.565,2.0
0.495,2.26
0.485,1.98
0.525,1.94
0.575,2.1
0.535,2.3
0.54,2.14
0.48,2.16
0.485,1.92
0.51,1.94
0.535,2.04
0.52,2.14
0.505,2.08
0.505,2.02
0.58,2.02
0.495,2.32
0.495,1.98
0.465,1.98
0.46,1.86
0.47,1.84
0.43,1.88
0.475,1.72
0.505,1.9
0.47,2.02
0.48,1.88
0.445,1.92
0.48,1.78
0.505,1.92
0.52,2.02
0.475,2.08
0.535,1.9
0.54,2.14
0.51,2.16
0.54,2.04
0.52,2.16
0.505,2.08
0.515,2.02
0.51,2.06
0.5,2.04
0.505,2.0
0.445,2.02
0.5,1.78
0.55,2.0
0.475,2.2
0.485,1.9
0.52,1.94
0.5,2.08
0.505,2.0
0.495,2.02
0.49,1.98
0.445,1.96
0.44,1.78
0.45,1.76
0.46,1.8
0.52,1.84
0.49,2.08
0.48,1.96
0.525,1.92
0.465,2.1
0.5,1.86
0.445,2.0
0.5,1.78
0.51,2.0
0.5,2.04
0.525,2.0
0.52,2.1
0.45,2.08
0.505,1.8
0.43,2.02
0.505,1.72
0.5,2.02
0.49,2.0
0.465,1.96
0.505,1.86
0.51,2.02
0.465,2.04
0.515,1.86
0.51,2.06
0.495,2.04
0.545,1.98
0.525,2.18
0.51,2.1
0.515,2.04
0.5,2.06
0.445,2.0
0.5,1.78
0.555,2.0
0.535,2.22
0.485,2.14
0.545,1.94
0.465,2.18
0.49,1.86
0.5,1.96
0.485,2.0
0.44,1.94
0.49,1.76
0.52,1.96
0.47,2.08
0.465,1.88
0.52,1.86
0.46,2.08
0.51,1.84
0.425,2.04
0.49,1.7
0.515,1.96
0.5,2.06
0.535,2.0
0.5,2.14
0.495,2.0
0.5,1.98
0.52,2.0
0.475,2.08
0.47,1.9
0.56,1.88
0.52,2.24
0.535,2.08
0.47,2.14
0.585,1.88
0.505,2.34
0.455,2.02
0.46,1.82
0.54,1.84
0.6,2.16
0.555,2.4
0.52,2.22
0.48,2.08
0.5,1.92
0.45,2.0
0.51,1.8
0.48,2.04
0.42,1.92
0.525,1.68
0.48,2.1
0.535,1.92
0.455,2.14
0.55,1.82
0.505,2.2
0.48,2.02
0.46,1.92
0.46,1.84
0.475,1.84
0.495,1.9
0.48,1.98
0.46,1.92
0.44,1.84
0.48,1.76
0.51,1.92
0.525,2.04
0.525,2.1
0.52,2.1
0.4,2.08
0.525,1.6
0.505,2.1
0.51,2.02
0.425,2.04
0.485,1.7
0.525,1.94
0.515,2.1
0.495,2.06
0.505,1.98
0.555,2.02
0.485,2.22
0.51,1.94
0.495,2.04
0.52,1.98
0.54,2.08
0.44,2.16
0.505,1.76
0.52,2.02
0.525,2.08
0.49,2.1
0.515,1.96
0.485,2.06
0.55,1.94
0.465,2.2
0.45,1.86
0.5,1.8
0.465,2.0
0.535,1.86
0.48,2.14
0.52,1.92
0.53,2.08
0.53,2.12
0.51,2.12
0.53,2.04
0.515,2.12
0.535,2.06
0.555,2.14
0.535,2.22
0.525,2.14
0.51,2.1
0.495,2.04
0.535,1.98
0.55,2.14
0.515,2.2
0.49,2.06
0.535,1.96
0.52,2.14
0.475,2.08
0.46,1.9
0.495,1.84
0.51,1.98
0.49,2.04
0.52,1.96
0.465,2.08
0.445,1.86
0.49,1.78
0.46,1.96
0.5,1.84
0.485,2.0
0.495,1.94
0.52,1.98
0.55,2.08
0.5,2.2
0.505,2.0
0.5,2.02
0.495,2.0
0.53,1.98
0.525,2.12
0.505,2.1
0.48,2.02
0.54,1.92
0.505,2.16
0.47,2.02
0.525,1.88
0.515,2.1
0.51,2.06
0.52,2.04
0.515,2.08
0.52,2.06
0.48,2.08
0.5,1.92
0.41,2.0
0.485,1.64
0.49,1.94
0.49,1.96
