Cooperate Rate,Average Reward
0.445,1.78
0.47,1.78
0.45,1.88
0.47,1.8
0.45,1.88
0.54,1.8
0.465,2.16
0.485,1.86
0.505,1.94
0.515,2.02
0.49,2.06
0.51,1.96
0.515,2.04
0.465,2.06
0.485,1.86
0.46,1.94
0.515,1.84
0.53,2.06
0.525,2.12
0.49,2.1
0.48,1.96
0.51,1.92
0.545,2.04
0.495,2.18
0.505,1.98
0.465,2.02
0.5,1.86
0.465,2.0
0.43,1.86
0.51,1.72
0.475,2.04
0.475,1.9
0.425,1.9
0.465,1.7
0.45,1.86
0.49,1.8
0.47,1.96
0.485,1.88
0.48,1.94
0.525,1.92
0.465,2.1
0.53,1.86
0.515,2.12
0.545,2.06
0.515,2.18
0.52,2.06
0.445,2.08
0.505,1.78
0.495,2.02
0.525,1.98
0.53,2.1
0.555,2.12
0.495,2.22
0.46,1.98
0.525,1.84
0.475,2.1
0.55,1.9
0.505,2.2
0.51,2.02
0.51,2.04
0.45,2.04
0.52,1.8
0.545,2.08
0.48,2.18
0.475,1.92
0.54,1.9
0.455,2.16
0.52,1.82
0.475,2.08
0.51,1.9
0.485,2.04
0.515,1.94
0.47,2.06
0.47,1.88
0.545,1.88
0.49,2.18
0.465,1.96
0.52,1.86
0.48,2.08
0.465,1.92
0.48,1.86
0.505,1.92
0.52,2.02
0.515,2.08
0.515,2.06
0.46,2.06
0.495,1.84
0.465,1.98
0.485,1.86
0.54,1.94
0.46,2.16
0.44,1.84
0.445,1.76
0.485,1.78
0.5,1.94
0.575,2.0
0.46,2.3
0.53,1.84
0.47,2.12
0.54,1.88
0.48,2.16
0.465,1.92
0.55,1.86
0.54,2.2
0.48,2.16
0.45,1.92
0.44,1.8
0.49,1.76
0.48,1.96
0.46,1.92
0.5,1.84
0.45,2.0
0.495,1.8
0.475,1.98
0.425,1.9
0.535,1.7
0.465,2.14
0.525,1.86
0.565,2.1
0.53,2.26
0.505,2.12
0.58,2.02
0.51,2.32
0.475,2.04
0.555,1.9
0.505,2.22
0.39,2.02
0.505,1.56
0.525,2.02
0.58,2.1
0.535,2.32
0.515,2.14
0.53,2.06
0.435,2.12
0.5,1.74
0.43,2.0
0.5,1.72
0.5,2.0
0.52,2.0
0.53,2.08
0.46,2.12
0.51,1.84
0.47,2.04
0.49,1.88
0.495,1.96
0.42,1.98
0.48,1.68
0.49,1.92
0.5,1.96
0.545,2.0
0.48,2.18
0.49,1.92
0.49,1.96
0.485,1.96
0.555,1.94
0.55,2.22
0.465,2.2
0.515,1.86
0.525,2.06
0.47,2.1
